seed,p_milk,cash,cows,sheep,shed_wheat,hands,quads,day,unwatered,mature,score_a0,score_a1,score_a2,score_a3,score_a4,score_a5,best_a,gain_vs_a0
80213,154.00,1560.00,5,2,10,10,2,8,6,21,73924.0,120439.0,54731.0,73924.0,73924.0,73924.0,1,46515.0
80214,187.00,1516.00,5,2,10,10,2,8,6,21,98626.0,81352.0,76678.0,98626.0,100491.0,98626.0,4,1865.0
80215,216.00,1655.00,5,2,10,10,2,8,6,21,113361.0,78351.0,128025.0,113361.0,112860.0,113361.0,2,14664.0
80216,154.00,1277.00,4,2,11,10,2,8,6,21,77144.0,70113.0,77761.0,77144.0,77144.0,77144.0,2,617.0
80217,206.00,1681.00,5,2,10,10,2,8,6,21,92508.0,103069.0,109981.0,92508.0,92007.0,92508.0,2,17473.0
80218,154.00,1384.00,5,2,10,10,2,8,6,21,43032.0,36882.0,56034.0,43032.0,43032.0,43032.0,2,13002.0
80219,154.00,1542.00,5,2,10,10,2,8,6,21,84039.0,70545.0,73391.0,84039.0,84039.0,84039.0,0,0.0
80220,154.00,1384.00,5,2,10,10,2,8,6,21,40656.0,73720.0,39775.0,40656.0,40656.0,40656.0,1,33064.0
80221,216.00,1655.00,5,2,10,10,2,8,6,21,122093.0,76151.0,105752.0,122093.0,121595.0,122093.0,0,0.0
80222,154.00,1391.00,5,2,10,10,2,8,6,21,62556.0,77423.0,69999.0,62556.0,62556.0,62556.0,1,14867.0
80223,154.00,1384.00,5,2,10,10,2,8,6,21,60446.0,95036.0,71011.0,60446.0,60446.0,60446.0,1,34590.0
80224,206.00,1603.00,5,2,10,10,2,8,6,21,70875.0,70568.0,66693.0,70875.0,70328.0,70875.0,0,0.0
80225,187.00,1519.00,5,2,10,10,2,8,6,21,103758.0,93404.0,90632.0,103758.0,91126.0,103758.0,0,0.0
80226,187.00,1516.00,5,2,10,10,2,8,6,21,90800.0,121327.0,56420.0,90800.0,83471.0,90800.0,1,30527.0
80227,154.00,1542.00,5,2,10,10,2,8,6,21,78644.0,114464.0,80948.0,78644.0,78644.0,78644.0,1,35820.0
80228,154.00,1384.00,5,2,10,10,2,8,6,21,87194.0,96073.0,77970.0,87194.0,87194.0,87194.0,1,8879.0
80229,187.00,1667.00,5,2,10,10,2,8,6,21,117016.0,101713.0,116107.0,117016.0,112766.0,117016.0,0,0.0
80230,206.00,1548.00,4,2,11,10,2,8,6,21,84898.0,83331.0,110308.0,84898.0,84946.0,84898.0,2,25410.0
80231,154.00,1393.00,5,2,10,10,2,8,6,21,57185.0,66689.0,64066.0,57185.0,57185.0,57185.0,1,9504.0
80232,187.00,1516.00,5,2,10,10,2,8,6,21,67558.0,47504.0,85776.0,67558.0,74225.0,67558.0,2,18218.0
80233,187.00,1509.00,5,2,10,10,2,8,6,21,91485.0,72743.0,71946.0,91485.0,58528.0,91485.0,0,0.0
80234,206.00,1693.00,5,2,10,10,2,8,6,21,94469.0,93968.0,80059.0,94469.0,93968.0,94469.0,0,0.0
80235,154.00,1384.00,5,2,10,10,2,8,6,21,72589.0,72528.0,76159.0,72589.0,72589.0,72589.0,2,3570.0
80236,154.00,1384.00,5,2,10,10,2,8,6,21,91226.0,88768.0,90230.0,91226.0,91226.0,91226.0,0,0.0
80237,206.00,1613.00,5,2,10,10,2,8,6,21,117667.0,95744.0,86778.0,117667.0,117166.0,117667.0,0,0.0
80238,206.00,1613.00,5,2,10,10,2,8,6,21,123036.0,78633.0,113933.0,123036.0,122535.0,123036.0,0,0.0
80239,154.00,1391.00,5,2,10,10,2,8,6,21,37323.0,43108.0,40839.0,37323.0,37323.0,37323.0,1,5785.0
80240,206.00,1603.00,5,2,10,10,2,8,6,21,79070.0,68103.0,83398.0,79070.0,78572.0,79070.0,2,4328.0
80241,187.00,1519.00,5,2,10,10,2,8,6,21,77972.0,84022.0,75930.0,77972.0,74789.0,77972.0,1,6050.0
80242,206.00,1681.00,5,2,10,10,2,8,6,21,86234.0,101205.0,86152.0,86234.0,85736.0,86234.0,1,14971.0
80243,154.00,1542.00,5,2,10,10,2,8,6,21,109392.0,108891.0,77833.0,109392.0,109392.0,109392.0,0,0.0
80244,187.00,1519.00,5,2,10,10,2,8,6,21,52416.0,61722.0,57098.0,52416.0,85746.0,52416.0,4,33330.0
80245,187.00,1528.00,5,2,10,10,2,8,6,21,76925.0,76670.0,92882.0,76925.0,70437.0,76925.0,2,15957.0
80246,187.00,1509.00,5,2,10,10,2,8,6,21,80747.0,74890.0,69746.0,80747.0,70715.0,80747.0,0,0.0
80247,216.00,1655.00,5,2,10,10,2,8,6,21,123374.0,102210.0,111592.0,123374.0,122873.0,123374.0,0,0.0
80248,154.00,1391.00,5,2,10,10,2,8,6,21,46876.0,48968.0,50778.0,46876.0,46876.0,46876.0,2,3902.0
80249,154.00,1462.00,5,2,10,10,2,8,6,21,75227.0,74299.0,63268.0,75227.0,75487.0,75227.0,4,260.0
80250,187.00,1509.00,5,2,10,10,2,8,6,21,63038.0,96252.0,67016.0,63038.0,74520.0,63038.0,1,33214.0
80251,187.00,1528.00,5,2,10,10,2,8,6,21,77518.0,110709.0,78208.0,77518.0,95056.0,77518.0,1,33191.0
80252,187.00,1532.00,5,2,10,10,2,8,6,21,58331.0,89582.0,75863.0,58331.0,82690.0,58331.0,1,31251.0
80253,154.00,1391.00,5,2,10,10,2,8,6,21,64220.0,85007.0,65716.0,64220.0,64220.0,64220.0,1,20787.0
80254,187.00,1509.00,4,2,11,10,2,8,6,21,67225.0,52869.0,72451.0,67225.0,70547.0,67225.0,2,5226.0
80255,154.00,1391.00,5,2,10,10,2,8,6,21,69372.0,89209.0,42530.0,69372.0,69372.0,69372.0,1,19837.0
80256,154.00,1542.00,5,2,10,10,2,8,6,21,71928.0,45377.0,83631.0,71928.0,71928.0,71928.0,2,11703.0
80257,154.00,1403.00,5,2,10,10,2,8,6,21,52483.0,60527.0,31630.0,52483.0,52476.0,52483.0,1,8044.0
80258,206.00,1681.00,5,2,10,10,2,8,6,21,93258.0,134327.0,92585.0,93258.0,92759.0,93258.0,1,41069.0
80259,154.00,1394.00,5,2,10,10,2,8,6,21,67807.0,135732.0,75053.0,67807.0,67807.0,67807.0,1,67925.0
80260,206.00,1613.00,5,2,10,10,2,8,6,21,89115.0,39111.0,89005.0,89115.0,88572.0,89115.0,0,0.0
80261,187.00,1404.00,5,1,11,10,2,8,6,21,68327.0,71015.0,67532.0,68327.0,64523.0,68327.0,1,2688.0
80262,187.00,1402.00,4,2,11,10,2,8,6,21,120878.0,149121.0,112361.0,120878.0,109160.0,120878.0,1,28243.0
80263,206.00,1681.00,5,2,10,10,2,8,6,21,105134.0,105616.0,92403.0,105134.0,104636.0,105134.0,1,482.0
80264,154.00,1384.00,5,2,10,10,2,8,6,21,61668.0,55791.0,58379.0,61668.0,61668.0,61668.0,0,0.0
80265,187.00,1509.00,5,2,10,10,2,8,6,21,106405.0,53581.0,105297.0,106405.0,90714.0,106405.0,0,0.0
80266,206.00,1610.00,5,2,10,10,2,8,6,21,63126.0,89941.0,62105.0,63126.0,62628.0,63126.0,1,26815.0
80267,206.00,1603.00,5,2,10,10,2,8,6,21,68913.0,94847.0,63308.0,68913.0,68412.0,68913.0,1,25934.0
80268,216.00,1674.00,5,2,10,10,2,8,6,21,126285.0,96334.0,118027.0,126285.0,125784.0,126285.0,0,0.0
80269,187.00,1519.00,5,2,10,10,2,8,6,21,61004.0,89638.0,60096.0,61004.0,56377.0,61004.0,1,28634.0
80270,206.00,1603.00,5,2,10,10,2,8,6,21,34012.0,33614.0,28159.0,34012.0,33507.0,34012.0,0,0.0
80271,216.00,1674.00,5,2,10,10,2,8,6,21,131959.0,91114.0,110323.0,131959.0,131458.0,131959.0,0,0.0
80272,154.00,1393.00,5,2,10,10,2,8,6,21,32144.0,46020.0,31904.0,32144.0,32144.0,32144.0,1,13876.0
80273,216.00,1655.00,5,2,10,10,2,8,6,21,67813.0,97516.0,58746.0,67813.0,67312.0,67813.0,1,29703.0
80274,216.00,1665.00,5,2,10,10,2,8,6,21,110005.0,73375.0,109661.0,110005.0,109506.0,110005.0,0,0.0
80275,154.00,1560.00,5,2,10,10,2,8,6,21,73373.0,75448.0,81979.0,73373.0,73373.0,73373.0,2,8606.0
80276,187.00,1516.00,5,2,10,10,2,8,6,21,83378.0,82874.0,88369.0,83378.0,88581.0,83378.0,4,5203.0
80277,154.00,1403.00,5,2,10,10,2,8,6,21,40575.0,78966.0,32009.0,40575.0,25657.0,40575.0,1,38391.0
80278,154.00,1391.00,5,2,10,10,2,8,6,21,50081.0,77640.0,38420.0,50081.0,50081.0,50081.0,1,27559.0
80279,187.00,1509.00,5,2,10,10,2,8,6,21,84813.0,46672.0,100342.0,84813.0,76471.0,84813.0,2,15529.0
80280,154.00,1274.00,4,2,11,10,2,8,6,21,59519.0,77999.0,76182.0,59519.0,59519.0,59519.0,1,18480.0
80281,154.00,1391.00,5,2,10,10,2,8,6,21,34689.0,24980.0,50748.0,34689.0,34689.0,34689.0,2,16059.0
80282,206.00,1613.00,5,2,10,10,2,8,6,21,115209.0,78290.0,99975.0,115209.0,114708.0,115209.0,0,0.0
80283,154.00,1474.00,5,2,10,10,2,8,6,21,62497.0,30581.0,67722.0,62497.0,62497.0,62497.0,2,5225.0
80284,154.00,1394.00,5,2,10,10,2,8,6,21,54980.0,86566.0,60918.0,54980.0,54980.0,54980.0,1,31586.0
80285,206.00,1610.00,5,2,10,10,2,8,6,21,60353.0,76876.0,60052.0,60353.0,59857.0,60353.0,1,16523.0
80286,187.00,1516.00,5,2,10,10,2,8,6,21,65385.0,89540.0,86478.0,65375.0,46714.0,65385.0,1,24155.0
80287,206.00,1613.00,5,2,10,10,2,8,6,21,74081.0,91308.0,83736.0,74081.0,73612.0,74081.0,1,17227.0
80288,206.00,1610.00,5,2,10,10,2,8,6,20,49492.0,65410.0,35621.0,49492.0,48990.0,49492.0,1,15918.0
80289,206.00,1492.00,5,1,11,10,2,8,6,21,65314.0,77962.0,73809.0,65320.0,57766.0,65314.0,1,12648.0
80290,187.00,1516.00,5,2,10,10,2,8,6,21,54758.0,101322.0,53113.0,54758.0,45307.0,54758.0,1,46564.0
80291,154.00,1551.00,5,2,10,10,2,8,6,21,59626.0,33691.0,67659.0,59626.0,59626.0,59626.0,2,8033.0
80292,154.00,1384.00,5,2,10,10,2,8,6,21,77230.0,110479.0,85218.0,77230.0,77230.0,77230.0,1,33249.0
80293,206.00,1613.00,5,2,10,10,2,8,6,21,98690.0,70568.0,70106.0,98690.0,98189.0,98690.0,0,0.0
80294,187.00,1676.00,5,2,10,10,2,8,6,21,149332.0,148357.0,128325.0,149357.0,148934.0,149332.0,0,0.0
80295,154.00,1384.00,5,2,10,10,2,8,6,21,65670.0,80391.0,55041.0,65670.0,65670.0,65670.0,1,14721.0
80296,154.00,1384.00,5,2,10,10,2,8,6,21,37795.0,88990.0,74817.0,37795.0,37795.0,37795.0,1,51195.0
80297,154.00,1403.00,5,2,10,10,2,8,6,21,42213.0,55018.0,41229.0,42213.0,40444.0,42213.0,1,12805.0
80298,154.00,1384.00,5,2,10,10,2,8,6,21,89485.0,92757.0,71481.0,89485.0,89485.0,89485.0,1,3272.0
80299,187.00,1519.00,5,2,10,10,2,8,6,21,40928.0,63525.0,28897.0,40928.0,44289.0,40928.0,1,22597.0
80300,154.00,1274.00,4,2,11,10,2,8,6,21,72696.0,84320.0,64964.0,72696.0,72696.0,72696.0,1,11624.0
80301,216.00,1665.00,5,2,10,10,2,8,6,21,127366.0,112026.0,130896.0,127366.0,126865.0,127366.0,2,3530.0
80302,206.00,1693.00,5,2,10,10,2,8,6,21,84792.0,67647.0,84123.0,84792.0,84295.0,84792.0,0,0.0
80303,206.00,1610.00,5,2,10,10,2,8,6,21,55202.0,60961.0,52054.0,55202.0,54701.0,55202.0,1,5759.0
80304,206.00,1603.00,5,2,10,10,2,8,6,21,119782.0,114721.0,82634.0,119782.0,119283.0,119782.0,0,0.0
80305,206.00,1693.00,5,2,10,10,2,8,6,21,99284.0,83984.0,127095.0,99284.0,98784.0,99284.0,2,27811.0
80306,154.00,1388.00,5,2,10,10,2,8,6,21,81869.0,50374.0,76387.0,81869.0,81869.0,81869.0,0,0.0
80307,154.00,1384.00,5,2,10,10,2,8,6,21,57224.0,115138.0,54890.0,57224.0,57224.0,57224.0,1,57914.0
80308,154.00,1542.00,5,2,10,10,2,8,6,21,76178.0,132413.0,68389.0,76178.0,76178.0,76178.0,1,56235.0
80309,206.00,1607.00,5,2,10,10,2,8,6,21,74118.0,78322.0,74086.0,74084.0,73586.0,74118.0,1,4204.0
80310,154.00,1474.00,5,2,10,10,2,8,6,21,76531.0,47818.0,76261.0,76531.0,76531.0,76531.0,0,0.0
80311,206.00,1681.00,5,2,10,10,2,8,6,21,64383.0,63800.0,64017.0,64380.0,63840.0,64383.0,0,0.0
80312,206.00,1606.00,5,2,10,10,2,8,6,21,76096.0,37102.0,82151.0,76070.0,75598.0,76096.0,2,6055.0
80313,154.00,1542.00,5,2,10,10,2,8,6,21,99075.0,59921.0,98469.0,99075.0,99075.0,99075.0,0,0.0
80314,154.00,1384.00,5,2,10,10,2,8,6,21,46829.0,128706.0,55322.0,46829.0,46829.0,46829.0,1,81877.0
80315,154.00,1560.00,5,2,10,10,2,8,6,21,62779.0,73514.0,62670.0,62779.0,62779.0,62779.0,1,10735.0
80316,187.00,1667.00,5,2,10,10,2,8,6,21,80018.0,86041.0,81141.0,80018.0,105343.0,80018.0,4,25325.0
80317,187.00,1676.00,5,2,10,10,2,8,6,21,96827.0,56879.0,127602.0,96827.0,84244.0,96827.0,2,30775.0
80318,187.00,1519.00,5,2,10,10,2,8,6,21,60218.0,107587.0,60190.0,60218.0,58757.0,60218.0,1,47369.0
80319,206.00,1693.00,5,2,10,10,2,8,6,21,71801.0,73855.0,70913.0,71801.0,71301.0,71801.0,1,2054.0
80320,154.00,1551.00,5,2,10,10,2,8,6,21,59075.0,96470.0,57500.0,59075.0,59075.0,59075.0,1,37395.0
80321,154.00,1542.00,5,2,10,10,2,8,6,21,63961.0,71352.0,80338.0,63961.0,63961.0,63961.0,2,16377.0
80322,216.00,1662.00,5,2,10,10,2,8,6,21,131259.0,114411.0,126292.0,131259.0,130758.0,131259.0,0,0.0
80323,154.00,1384.00,5,2,10,10,2,8,6,21,51926.0,57403.0,69147.0,51926.0,51926.0,51926.0,2,17221.0
80324,154.00,1394.00,5,2,10,10,2,8,6,21,43234.0,72145.0,47096.0,43234.0,43234.0,43234.0,1,28911.0
80325,187.00,1523.00,5,2,10,10,2,8,6,21,39193.0,95899.0,37947.0,39193.0,53225.0,39193.0,1,56706.0
80326,154.00,1474.00,5,2,10,10,2,8,6,21,71980.0,39946.0,70964.0,71980.0,71980.0,71980.0,0,0.0
80327,187.00,1516.00,5,2,10,10,2,8,6,21,86579.0,93673.0,80271.0,86579.0,76566.0,86579.0,1,7094.0
80328,216.00,1655.00,5,2,10,10,2,8,6,21,85212.0,84913.0,91472.0,85207.0,84668.0,85212.0,2,6260.0
80329,206.00,1603.00,5,2,10,10,2,8,6,21,95252.0,49106.0,95728.0,95252.0,94751.0,95252.0,2,476.0
80330,187.00,1528.00,5,2,10,10,2,8,6,21,98343.0,70392.0,95721.0,98343.0,74157.0,98343.0,0,0.0
80331,154.00,1551.00,5,2,10,10,2,8,6,21,54077.0,106482.0,60417.0,54077.0,54077.0,54077.0,1,52405.0
80332,154.00,1384.00,5,2,10,10,2,8,6,21,78434.0,106736.0,63794.0,78434.0,78434.0,78434.0,1,28302.0
80333,216.00,1545.00,4,2,11,10,2,8,6,21,114312.0,99832.0,73614.0,114312.0,113770.0,114312.0,0,0.0
80334,187.00,1509.00,5,2,10,10,2,8,6,21,84439.0,83935.0,87328.0,84439.0,74512.0,84439.0,2,2889.0
80335,154.00,1394.00,5,2,10,10,2,8,6,21,20661.0,96519.0,24040.0,20661.0,20661.0,20661.0,1,75858.0
80336,154.00,1384.00,5,2,10,10,2,8,6,21,90821.0,79617.0,75347.0,90821.0,90821.0,90821.0,0,0.0
80337,154.00,1474.00,5,2,10,10,2,8,6,20,52892.0,47605.0,70975.0,52892.0,52892.0,52892.0,2,18083.0
80338,154.00,1474.00,5,2,10,10,2,8,6,21,76690.0,62240.0,84428.0,76690.0,76690.0,76690.0,2,7738.0
80339,216.00,1665.00,5,2,10,10,2,8,6,21,120911.0,115006.0,109061.0,120883.0,120385.0,120911.0,0,0.0
80340,206.00,1603.00,5,2,10,10,2,8,6,21,46508.0,102940.0,41330.0,46508.0,46007.0,46508.0,1,56432.0
80341,154.00,1384.00,5,2,10,10,2,8,6,21,45500.0,104249.0,57443.0,45500.0,45500.0,45500.0,1,58749.0
80342,154.00,1384.00,5,2,10,10,2,8,6,21,52292.0,87179.0,59863.0,52292.0,52292.0,52292.0,1,34887.0
80343,154.00,1551.00,5,2,10,10,2,8,6,21,69511.0,62616.0,59698.0,69511.0,69511.0,69511.0,0,0.0
80344,216.00,1658.00,5,2,10,10,2,8,6,21,99130.0,73365.0,85493.0,99130.0,98661.0,99130.0,0,0.0
80345,154.00,1384.00,5,2,10,10,2,8,6,21,58166.0,78376.0,39455.0,58166.0,58166.0,58166.0,1,20210.0
80346,206.00,1613.00,5,2,10,10,2,8,6,21,76281.0,133105.0,90220.0,76281.0,75736.0,76281.0,1,56824.0
80347,206.00,1603.00,5,2,10,10,2,8,6,21,66727.0,61645.0,84799.0,66727.0,66226.0,66727.0,2,18072.0
80348,216.00,1665.00,5,2,10,10,2,8,6,21,125574.0,124906.0,131004.0,125574.0,125075.0,125574.0,2,5430.0
80349,206.00,1603.00,5,2,10,10,2,8,6,21,90063.0,53767.0,66259.0,90063.0,89562.0,90063.0,0,0.0
80350,216.00,1662.00,5,2,10,10,2,8,6,21,97183.0,37154.0,94578.0,97183.0,96684.0,97183.0,0,0.0
80351,154.00,1542.00,5,2,10,10,2,8,6,21,78693.0,43066.0,84337.0,78693.0,78693.0,78693.0,2,5644.0
80352,206.00,1603.00,5,2,10,10,2,8,6,21,83158.0,72162.0,92268.0,83158.0,82657.0,83158.0,2,9110.0
80353,206.00,1622.00,5,2,10,10,2,8,6,21,63303.0,67975.0,45922.0,63303.0,62806.0,63303.0,1,4672.0
80354,216.00,1662.00,5,2,10,10,2,8,6,21,116766.0,46184.0,101022.0,116766.0,116267.0,116766.0,0,0.0
80355,154.00,1384.00,5,2,10,10,2,8,6,21,96722.0,64333.0,84791.0,96722.0,96722.0,96722.0,0,0.0
80356,187.00,1519.00,5,2,10,10,2,8,6,21,81287.0,102955.0,70445.0,81287.0,64997.0,81287.0,1,21668.0
80357,187.00,1519.00,5,2,10,10,2,8,6,21,53085.0,72172.0,60311.0,53085.0,48463.0,53085.0,1,19087.0
80358,206.00,1622.00,5,2,10,10,2,8,6,21,84952.0,85282.0,81738.0,84952.0,84451.0,84952.0,1,330.0
80359,154.00,1384.00,5,2,10,10,2,8,6,21,29309.0,117734.0,29590.0,29309.0,29309.0,29309.0,1,88425.0
80360,154.00,1560.00,5,2,10,10,2,8,6,21,70717.0,59013.0,54164.0,70717.0,70717.0,70717.0,0,0.0
80361,154.00,1384.00,5,2,10,10,2,8,6,21,42399.0,61589.0,50803.0,42399.0,42399.0,42399.0,1,19190.0
80362,187.00,1509.00,5,2,10,10,2,8,6,21,62543.0,67804.0,58026.0,62543.0,66629.0,62543.0,1,5261.0
80363,154.00,1394.00,5,2,10,10,2,8,6,21,73370.0,72882.0,52484.0,73370.0,73370.0,73370.0,0,0.0
80364,187.00,1509.00,5,2,10,10,2,8,6,21,54324.0,60988.0,68309.0,54324.0,82705.0,54324.0,4,28381.0
80365,187.00,1509.00,5,2,10,10,2,8,6,21,42436.0,96605.0,53811.0,42436.0,70659.0,42436.0,1,54169.0
80366,154.00,1384.00,5,2,10,10,2,8,6,21,54714.0,58297.0,63280.0,54714.0,54714.0,54714.0,2,8566.0
80367,206.00,1681.00,5,2,10,10,2,8,6,21,108172.0,65464.0,107044.0,108172.0,107674.0,108172.0,0,0.0
80368,154.00,1384.00,5,2,10,10,2,8,6,21,73339.0,62535.0,53410.0,73339.0,73339.0,73339.0,0,0.0
80369,216.00,1662.00,5,2,10,10,2,8,6,21,95061.0,94343.0,99545.0,95061.0,94521.0,95061.0,2,4484.0
80370,187.00,1509.00,5,2,10,10,2,8,6,21,91741.0,64241.0,74225.0,91741.0,73748.0,91741.0,0,0.0
80371,187.00,1509.00,5,2,10,10,2,8,6,21,61446.0,61122.0,89922.0,61446.0,85736.0,61446.0,2,28476.0
80372,154.00,1542.00,5,2,10,10,2,8,6,21,55474.0,89066.0,59386.0,55474.0,55474.0,55474.0,1,33592.0
80373,154.00,1384.00,5,2,10,10,2,8,6,21,37113.0,75482.0,48586.0,37113.0,37113.0,37113.0,1,38369.0
80374,154.00,1384.00,5,2,10,10,2,8,6,21,76004.0,88360.0,69188.0,76004.0,76004.0,76004.0,1,12356.0
80375,187.00,1667.00,5,2,10,10,2,8,6,21,101038.0,78221.0,123026.0,101038.0,92454.0,101038.0,2,21988.0
80376,216.00,1655.00,5,2,10,10,2,8,6,21,130910.0,71619.0,118322.0,130910.0,130409.0,130910.0,0,0.0
80377,216.00,1665.00,5,2,10,10,2,8,6,21,130318.0,89325.0,115191.0,130318.0,129820.0,130318.0,0,0.0
80378,216.00,1655.00,5,2,10,10,2,8,6,21,72630.0,69260.0,81476.0,72628.0,72084.0,72630.0,2,8846.0
80379,216.00,1662.00,5,2,10,10,2,8,6,21,62272.0,73043.0,65597.0,62272.0,61771.0,62272.0,1,10771.0
80380,154.00,1434.00,5,1,11,10,2,8,6,21,56911.0,109679.0,55036.0,56911.0,56907.0,56911.0,1,52768.0
80381,187.00,1676.00,5,2,10,10,2,8,6,21,75130.0,59632.0,84901.0,75130.0,67152.0,75130.0,2,9771.0
80382,154.00,1551.00,5,2,10,10,2,8,6,21,67575.0,113182.0,60544.0,67575.0,67575.0,67575.0,1,45607.0
80383,154.00,1403.00,5,2,10,10,2,8,6,21,22923.0,31496.0,58750.0,22923.0,23049.0,22923.0,2,35827.0
80384,206.00,1603.00,5,2,10,10,2,8,6,21,82469.0,106099.0,60884.0,82469.0,81968.0,82469.0,1,23630.0
80385,187.00,1509.00,5,2,10,10,2,8,6,21,98135.0,106582.0,64891.0,98135.0,83520.0,98135.0,1,8447.0
80386,154.00,1403.00,5,2,10,10,2,8,6,21,32728.0,83856.0,25995.0,32728.0,32853.0,32728.0,1,51128.0
80387,187.00,1516.00,5,2,10,10,2,8,6,21,127354.0,136970.0,86859.0,127354.0,88760.0,127354.0,1,9616.0
80388,206.00,1603.00,5,2,10,10,2,8,6,21,123400.0,78464.0,117085.0,123400.0,122899.0,123400.0,0,0.0
80389,206.00,1610.00,5,2,10,10,2,8,6,21,61621.0,32573.0,89516.0,61621.0,61122.0,61621.0,2,27895.0
80390,154.00,1403.00,5,2,10,10,2,8,6,21,55719.0,102474.0,57584.0,55719.0,55845.0,55719.0,1,46755.0
80391,154.00,1384.00,5,2,10,10,2,8,6,21,58602.0,121393.0,57483.0,58602.0,58602.0,58602.0,1,62791.0
80392,206.00,1603.00,5,2,10,10,2,8,6,21,74308.0,38417.0,89458.0,74308.0,73807.0,74308.0,2,15150.0
80393,154.00,1391.00,5,2,10,10,2,8,6,21,70692.0,56696.0,52803.0,70692.0,70692.0,70692.0,0,0.0
80394,206.00,1603.00,5,2,10,10,2,8,6,21,51481.0,48372.0,57845.0,51481.0,50980.0,51481.0,2,6364.0
80395,216.00,1665.00,5,2,10,10,2,8,6,21,102465.0,98550.0,114553.0,102430.0,101964.0,102465.0,2,12088.0
80396,154.00,1391.00,5,2,10,10,2,8,6,21,64545.0,66262.0,67107.0,64545.0,64545.0,64545.0,2,2562.0
80397,187.00,1509.00,5,2,10,10,2,8,6,21,74100.0,88512.0,79234.0,74100.0,62265.0,74100.0,1,14412.0
80398,187.00,1518.00,5,2,10,10,2,8,6,21,111606.0,105117.0,92403.0,111606.0,88629.0,111606.0,0,0.0
80399,216.00,1662.00,5,2,10,10,2,8,6,21,130633.0,124846.0,131987.0,130633.0,130132.0,130633.0,2,1354.0
80400,216.00,1662.00,5,2,10,10,2,8,6,21,108997.0,108310.0,104588.0,108997.0,108460.0,108997.0,0,0.0
80401,187.00,1509.00,5,2,10,10,2,8,6,21,91706.0,107308.0,125652.0,91706.0,91487.0,91706.0,2,33946.0
80402,206.00,1603.00,5,2,10,10,2,8,6,21,134790.0,129189.0,113818.0,134790.0,134292.0,134790.0,0,0.0
80403,187.00,1519.00,5,2,10,10,2,8,6,21,50888.0,76176.0,107557.0,50888.0,41685.0,50888.0,2,56669.0
80404,154.00,1546.00,5,2,10,10,2,8,6,21,104910.0,70419.0,81506.0,104910.0,104910.0,104910.0,0,0.0
80405,206.00,1613.00,5,2,10,10,2,8,6,21,81149.0,47157.0,78819.0,81149.0,80648.0,81149.0,0,0.0
80406,187.00,1509.00,5,2,10,10,2,8,6,21,83740.0,56677.0,76132.0,83740.0,98512.0,83740.0,4,14772.0
80407,216.00,1550.00,5,1,11,10,2,8,6,21,112087.0,118815.0,116766.0,112080.0,111539.0,112087.0,1,6728.0
80408,187.00,1509.00,5,2,10,10,2,8,6,21,52783.0,75431.0,48109.0,52783.0,64588.0,52783.0,1,22648.0
80409,206.00,1616.00,5,2,10,10,2,8,6,21,112993.0,58075.0,96412.0,112993.0,112498.0,112993.0,0,0.0
80410,187.00,1528.00,5,2,10,10,2,8,6,21,58563.0,85251.0,65754.0,58563.0,66795.0,58563.0,1,26688.0
80411,154.00,1403.00,5,2,10,10,2,8,6,21,40316.0,62966.0,60408.0,40316.0,40405.0,40316.0,1,22650.0
80412,216.00,1662.00,5,2,10,10,2,8,6,21,100614.0,78235.0,119243.0,100614.0,100115.0,100614.0,2,18629.0
80413,187.00,1667.00,5,2,10,10,2,8,6,21,68711.0,95040.0,68153.0,68711.0,62714.0,68711.0,1,26329.0
80414,206.00,1610.00,5,2,10,10,2,8,6,21,54709.0,54265.0,63430.0,54709.0,54208.0,54709.0,2,8721.0
80415,206.00,1610.00,5,2,10,10,2,8,6,21,49358.0,54208.0,60816.0,49358.0,48859.0,49358.0,2,11458.0
80416,154.00,1384.00,5,2,10,10,2,8,6,21,106453.0,74308.0,99267.0,106453.0,106453.0,106453.0,0,0.0
80417,187.00,1509.00,5,2,10,10,2,8,6,21,74007.0,91000.0,57071.0,74007.0,73475.0,74007.0,1,16993.0
80418,154.00,1391.00,5,2,10,10,2,8,6,21,41667.0,22227.0,30568.0,41667.0,41667.0,41667.0,0,0.0
80419,206.00,1613.00,5,2,10,10,2,8,6,21,89858.0,96348.0,92486.0,89858.0,89360.0,89858.0,1,6490.0
80420,154.00,1394.00,5,2,10,10,2,8,6,21,92308.0,105655.0,87147.0,92308.0,92308.0,92308.0,1,13347.0
80421,206.00,1610.00,5,2,10,10,2,8,6,21,102681.0,99814.0,82757.0,102681.0,102180.0,102681.0,0,0.0
80422,154.00,1316.00,4,2,11,10,2,8,6,21,66057.0,69866.0,36988.0,66057.0,66057.0,66057.0,1,3809.0
80423,154.00,1462.00,5,2,10,10,2,8,6,21,82943.0,55057.0,62209.0,82943.0,83185.0,82943.0,4,242.0
80424,206.00,1603.00,5,2,10,10,2,8,6,21,67711.0,96803.0,45069.0,67711.0,67212.0,67711.0,1,29092.0
80425,216.00,1655.00,5,2,10,10,2,8,6,21,114686.0,108089.0,80114.0,114686.0,114187.0,114686.0,0,0.0
80426,154.00,1384.00,5,2,10,10,2,8,6,21,66129.0,83457.0,83246.0,66129.0,66129.0,66129.0,1,17328.0
80427,187.00,1509.00,5,2,10,10,2,8,6,21,76769.0,65530.0,82611.0,76769.0,71088.0,76769.0,2,5842.0
