seed,p_milk,cash,cow_count,shed_wheat,hands,quads,score_0,score_1,score_2,score_3,score_4,best_n,gain_vs_base4
40269,154.00,1384.00,5,10,10,2,79153.0,90018.0,90018.0,79153.0,79153.0,1,10865.0
40270,187.00,1509.00,5,10,10,2,116758.0,117356.0,102592.0,116761.0,116761.0,1,595.0
40271,187.00,1411.00,5,11,10,2,74047.0,73541.0,83757.0,74049.0,74047.0,2,9710.0
40272,154.00,1551.00,5,10,10,2,58882.0,82405.0,82405.0,58883.0,58883.0,1,23522.0
40273,187.00,1516.00,5,10,10,2,75156.0,75921.0,88263.0,75157.0,75157.0,2,13106.0
40274,154.00,1394.00,5,10,10,2,37614.0,42397.0,42397.0,37614.0,37614.0,1,4783.0
40275,206.00,1681.00,5,10,10,2,107412.0,112680.0,112179.0,107412.0,107412.0,1,5268.0
40276,206.00,1681.00,5,10,10,2,75209.0,80406.0,79907.0,75218.0,75209.0,1,5197.0
40277,154.00,1384.00,5,10,10,2,103691.0,99851.0,99851.0,103685.0,103691.0,4,0.0
40278,154.00,1542.00,5,10,10,2,68271.0,96036.0,96036.0,68273.0,68271.0,1,27765.0
40279,154.00,1384.00,5,10,10,2,58414.0,57624.0,57624.0,58414.0,58414.0,4,0.0
40280,206.00,1603.00,5,10,10,2,66358.0,66080.0,65582.0,66353.0,66358.0,4,0.0
40281,187.00,1509.00,5,10,10,2,85627.0,85238.0,93176.0,85627.0,85627.0,2,7549.0
40282,206.00,1493.00,4,11,10,2,56220.0,54700.0,54528.0,56220.0,56220.0,4,0.0
40283,154.00,1551.00,5,10,10,2,56930.0,64314.0,64314.0,56930.0,56928.0,1,7386.0
40284,154.00,1394.00,5,10,10,2,88683.0,70326.0,70326.0,88683.0,88683.0,4,0.0
40285,154.00,1462.00,5,10,10,2,56658.0,60553.0,60548.0,56658.0,56658.0,1,3895.0
40286,154.00,1384.00,5,10,10,2,32396.0,25043.0,25043.0,32396.0,32396.0,4,0.0
40287,154.00,1384.00,5,10,10,2,73176.0,88300.0,88300.0,73176.0,73176.0,1,15124.0
40288,206.00,1613.00,5,10,10,2,93696.0,94373.0,93872.0,93687.0,93687.0,1,686.0
40289,154.00,1394.00,5,10,10,2,53193.0,45746.0,45746.0,53196.0,53193.0,3,3.0
40290,187.00,1516.00,5,10,10,2,104257.0,108563.0,96650.0,104257.0,104257.0,1,4306.0
40291,216.00,1665.00,5,10,10,2,138447.0,142108.0,141607.0,138444.0,138447.0,1,3661.0
40292,154.00,1384.00,5,10,10,2,79762.0,79561.0,79561.0,79762.0,79762.0,4,0.0
40293,187.00,1509.00,5,10,10,2,35669.0,35097.0,44358.0,35669.0,35677.0,2,8681.0
40294,187.00,1405.00,4,11,10,2,97389.0,98392.0,101326.0,97389.0,97389.0,2,3937.0
40295,187.00,1509.00,5,10,10,2,46402.0,45853.0,78959.0,46412.0,46402.0,2,32557.0
40296,206.00,1603.00,5,10,10,2,87975.0,89213.0,88712.0,87971.0,87975.0,1,1238.0
40297,206.00,1610.00,5,10,10,2,104700.0,102296.0,101795.0,104700.0,104700.0,4,0.0
40298,154.00,1560.00,5,10,10,2,51962.0,61325.0,61325.0,51969.0,51969.0,1,9356.0
40299,187.00,1667.00,5,10,10,2,68267.0,73945.0,89092.0,68267.0,68267.0,2,20825.0
40300,206.00,1603.00,5,10,10,2,79750.0,79249.0,78751.0,79742.0,79742.0,0,8.0
40301,154.00,1384.00,5,10,10,2,28527.0,28131.0,28131.0,28527.0,28527.0,4,0.0
40302,154.00,1403.00,5,10,10,2,24841.0,21460.0,21589.0,24844.0,24844.0,4,0.0
40303,206.00,1498.00,5,11,10,2,57050.0,56517.0,55916.0,57050.0,57060.0,4,0.0
40304,216.00,1655.00,5,10,10,2,115253.0,115904.0,115363.0,115288.0,115288.0,1,616.0
40305,154.00,1394.00,5,10,10,2,52942.0,66535.0,66535.0,52936.0,52942.0,1,13593.0
40306,154.00,1391.00,5,10,10,2,39255.0,55592.0,55592.0,39243.0,39255.0,1,16337.0
40307,206.00,1610.00,5,10,10,2,84219.0,83774.0,83273.0,84219.0,84219.0,4,0.0
40308,206.00,1681.00,5,10,10,2,71993.0,76438.0,75939.0,71980.0,71980.0,1,4458.0
40309,206.00,1603.00,5,10,10,2,67553.0,66948.0,66447.0,67554.0,67554.0,4,0.0
40310,187.00,1519.00,5,10,10,2,73438.0,75507.0,90900.0,73441.0,73441.0,2,17459.0
40311,187.00,1516.00,5,10,10,2,110367.0,111010.0,94819.0,110367.0,110371.0,1,639.0
40312,187.00,1509.00,5,10,10,2,70921.0,74677.0,73151.0,70925.0,70921.0,1,3756.0
40313,216.00,1659.00,5,10,10,2,86413.0,91785.0,91284.0,86386.0,86413.0,1,5372.0
40314,206.00,1613.00,5,10,10,2,108812.0,106320.0,105821.0,108798.0,108798.0,0,14.0
40315,154.00,1560.00,5,10,10,2,76599.0,74076.0,74076.0,76599.0,76599.0,4,0.0
40316,206.00,1610.00,5,10,10,2,76146.0,76665.0,76166.0,76146.0,76144.0,1,521.0
40317,154.00,1391.00,5,10,10,2,77350.0,57564.0,57564.0,77347.0,77347.0,0,3.0
40318,206.00,1622.00,5,10,10,2,109951.0,110003.0,109502.0,109951.0,109961.0,1,42.0
40319,154.00,1462.00,5,10,10,2,72968.0,75835.0,76078.0,72957.0,72957.0,2,3121.0
40320,154.00,1384.00,5,10,10,2,44628.0,56499.0,56499.0,44628.0,44628.0,1,11871.0
40321,216.00,1665.00,5,10,10,2,87144.0,86998.0,86500.0,87151.0,87144.0,3,7.0
40322,206.00,1613.00,5,10,10,2,119752.0,120322.0,119824.0,119745.0,119752.0,1,570.0
40323,154.00,1384.00,5,10,10,2,45123.0,41555.0,41555.0,45123.0,45123.0,4,0.0
40324,206.00,1603.00,5,10,10,2,56127.0,55808.0,55307.0,56121.0,56127.0,4,0.0
40325,206.00,1502.00,5,11,10,2,65425.0,64878.0,64298.0,65453.0,65453.0,4,0.0
40326,216.00,1551.00,4,11,10,2,70150.0,69635.0,69092.0,70150.0,70150.0,4,0.0
40327,154.00,1391.00,5,10,10,2,38273.0,21686.0,21686.0,38282.0,38273.0,3,9.0
40328,187.00,1667.00,5,10,10,2,76512.0,81588.0,78932.0,76545.0,76545.0,1,5043.0
40329,206.00,1603.00,5,10,10,2,66756.0,71839.0,71338.0,66756.0,66760.0,1,5079.0
40330,187.00,1667.00,5,10,10,2,93063.0,98178.0,127504.0,93063.0,93065.0,2,34439.0
40331,154.00,1542.00,5,10,10,2,65605.0,74783.0,74783.0,65601.0,65601.0,1,9182.0
40332,206.00,1498.00,5,11,10,2,87046.0,86505.0,85946.0,87035.0,87046.0,4,0.0
40333,154.00,1560.00,5,10,10,2,66477.0,92934.0,92934.0,66477.0,66477.0,1,26457.0
40334,187.00,1519.00,5,10,10,2,61753.0,61262.0,58978.0,61751.0,61753.0,4,0.0
40335,154.00,1542.00,5,10,10,2,73898.0,76757.0,76757.0,73898.0,73898.0,1,2859.0
40336,206.00,1603.00,5,10,10,2,58085.0,57603.0,57105.0,58085.0,58085.0,4,0.0
40337,154.00,1384.00,5,10,10,2,42748.0,50385.0,50385.0,42748.0,42748.0,1,7637.0
40338,154.00,1462.00,5,10,10,2,64867.0,79127.0,79120.0,64867.0,64867.0,1,14260.0
40339,154.00,1403.00,5,10,10,2,21469.0,50370.0,50043.0,21469.0,21469.0,1,28901.0
40340,206.00,1603.00,5,10,10,2,59678.0,58080.0,57579.0,59678.0,59677.0,4,0.0
40341,206.00,1613.00,5,10,10,2,96792.0,97546.0,97048.0,96792.0,96783.0,1,763.0
40342,154.00,1384.00,5,10,10,2,74981.0,73732.0,73732.0,74981.0,74981.0,4,0.0
40343,154.00,1384.00,5,10,10,2,67200.0,74625.0,74625.0,67200.0,67200.0,1,7425.0
40344,206.00,1613.00,5,10,10,2,75332.0,75135.0,74634.0,75327.0,75332.0,4,0.0
40345,187.00,1398.00,5,11,10,2,69123.0,87169.0,87169.0,69131.0,69123.0,1,18046.0
40346,216.00,1655.00,5,10,10,2,128708.0,129803.0,129305.0,128716.0,128716.0,1,1087.0
40347,154.00,1396.00,5,10,10,2,76343.0,77357.0,77357.0,76352.0,76352.0,1,1005.0
40348,206.00,1603.00,5,10,10,2,88663.0,88434.0,87935.0,88671.0,88671.0,4,0.0
40349,154.00,1403.00,5,10,10,2,48774.0,52822.0,52815.0,48774.0,48774.0,1,4048.0
40350,154.00,1384.00,5,10,10,2,69713.0,94038.0,94038.0,69713.0,69713.0,1,24325.0
40351,187.00,1519.00,5,10,10,2,69885.0,69563.0,44636.0,69885.0,69885.0,4,0.0
40352,206.00,1610.00,5,10,10,2,63671.0,63148.0,62647.0,63671.0,63666.0,0,5.0
40353,216.00,1665.00,5,10,10,2,118565.0,118501.0,118003.0,118565.0,118562.0,0,3.0
40354,154.00,1474.00,5,10,10,2,63392.0,71638.0,71638.0,63392.0,63392.0,1,8246.0
40355,187.00,1667.00,5,10,10,2,69721.0,75227.0,68321.0,69721.0,69724.0,1,5503.0
40356,154.00,1384.00,5,10,10,2,81513.0,94349.0,94349.0,81518.0,81513.0,1,12836.0
40357,154.00,1391.00,5,10,10,2,37626.0,36535.0,36535.0,37626.0,37626.0,4,0.0
40358,154.00,1384.00,5,10,10,2,69720.0,55826.0,55826.0,69720.0,69720.0,4,0.0
40359,154.00,1542.00,5,10,10,2,76343.0,107439.0,107439.0,76343.0,76343.0,1,31096.0
40360,187.00,1516.00,5,10,10,2,119429.0,120341.0,96079.0,119429.0,119425.0,1,916.0
40361,216.00,1655.00,5,10,10,2,78859.0,78332.0,77831.0,78859.0,78867.0,4,0.0
40362,206.00,1603.00,5,10,10,2,106556.0,107388.0,106890.0,106556.0,106563.0,1,825.0
40363,154.00,1384.00,5,10,10,2,94823.0,78955.0,78955.0,94823.0,94823.0,4,0.0
40364,187.00,1667.00,5,10,10,2,94168.0,99506.0,75634.0,94181.0,94181.0,1,5325.0
40365,187.00,1509.00,5,10,10,2,45025.0,44442.0,64770.0,45025.0,45019.0,2,19751.0
40366,154.00,1384.00,5,10,10,2,81428.0,79527.0,79527.0,81428.0,81428.0,4,0.0
40367,206.00,1603.00,5,10,10,2,101473.0,103708.0,103207.0,101463.0,101473.0,1,2235.0
40368,187.00,1519.00,5,10,10,2,46458.0,45840.0,42752.0,46458.0,46456.0,0,2.0
40369,154.00,1474.00,5,10,10,2,48699.0,55608.0,55608.0,48693.0,48699.0,1,6909.0
40370,187.00,1509.00,5,10,10,2,84212.0,83740.0,66310.0,84212.0,84205.0,0,7.0
40371,206.00,1603.00,5,10,10,2,96894.0,96889.0,96390.0,96894.0,96884.0,0,10.0
40372,187.00,1667.00,5,10,10,2,86681.0,91627.0,94896.0,86681.0,86687.0,2,8209.0
40373,187.00,1676.00,5,10,10,2,69642.0,75235.0,74835.0,69642.0,69648.0,1,5587.0
40374,206.00,1681.00,5,10,10,2,140031.0,144829.0,144331.0,140040.0,140031.0,1,4798.0
40375,154.00,1391.00,5,10,10,2,35009.0,32926.0,32926.0,35014.0,35009.0,3,5.0
40376,154.00,1462.00,5,10,10,2,73103.0,94184.0,94437.0,73103.0,73103.0,2,21334.0
40377,206.00,1603.00,5,10,10,2,62555.0,61957.0,61459.0,62546.0,62555.0,4,0.0
40378,206.00,1603.00,5,10,10,2,68137.0,67507.0,67008.0,68137.0,68137.0,4,0.0
40379,154.00,1394.00,5,10,10,2,78871.0,49773.0,49773.0,78871.0,78871.0,4,0.0
40380,206.00,1606.00,5,10,10,2,73163.0,70273.0,69778.0,73158.0,73163.0,4,0.0
40381,154.00,1403.00,5,10,10,2,30063.0,45023.0,38201.0,30063.0,30063.0,1,14960.0
40382,206.00,1493.00,4,11,10,2,113583.0,114088.0,113630.0,113583.0,113583.0,1,505.0
40383,206.00,1493.00,4,11,10,2,110444.0,114643.0,114265.0,110444.0,110444.0,1,4199.0
40384,216.00,1655.00,5,10,10,2,79886.0,79604.0,79103.0,79883.0,79886.0,4,0.0
40385,216.00,1662.00,5,10,10,2,91622.0,90887.0,90386.0,91622.0,91618.0,0,4.0
40386,206.00,1610.00,5,10,10,2,39250.0,38655.0,38156.0,39250.0,39250.0,4,0.0
40387,187.00,1676.00,5,10,10,2,70555.0,75996.0,93452.0,70555.0,70555.0,2,22897.0
40388,187.00,1509.00,5,10,10,2,56249.0,55986.0,96609.0,56253.0,56249.0,2,40360.0
40389,154.00,1542.00,5,10,10,2,66773.0,71306.0,71306.0,66771.0,66773.0,1,4533.0
40390,206.00,1613.00,5,10,10,2,91651.0,92545.0,92047.0,91644.0,91651.0,1,894.0
40391,206.00,1610.00,5,10,10,2,72196.0,71770.0,71269.0,72196.0,72196.0,4,0.0
40392,206.00,1603.00,5,10,10,2,68373.0,67846.0,67347.0,68373.0,68373.0,4,0.0
40393,154.00,1394.00,5,10,10,2,36448.0,44242.0,44242.0,36447.0,36448.0,1,7794.0
40394,187.00,1509.00,5,10,10,2,85447.0,85010.0,106842.0,85443.0,85443.0,2,21399.0
40395,154.00,1403.00,5,10,10,2,40944.0,29902.0,29885.0,40939.0,40944.0,4,0.0
40396,187.00,1516.00,5,10,10,2,67945.0,67167.0,79673.0,67931.0,67931.0,2,11742.0
40397,187.00,1509.00,5,10,10,2,85940.0,87054.0,125681.0,85940.0,85940.0,2,39741.0
40398,154.00,1384.00,5,10,10,2,77881.0,74379.0,74379.0,77881.0,77881.0,4,0.0
40399,187.00,1509.00,5,10,10,2,89249.0,91148.0,114333.0,89249.0,89260.0,2,25073.0
40400,154.00,1462.00,5,10,10,2,56175.0,52516.0,52758.0,56175.0,56172.0,0,3.0
40401,154.00,1474.00,5,10,10,2,63876.0,92113.0,92113.0,63873.0,63873.0,1,28240.0
40402,216.00,1665.00,5,10,10,2,128812.0,133391.0,132890.0,128809.0,128809.0,1,4582.0
40403,154.00,1283.00,4,11,10,2,100879.0,93265.0,93265.0,100879.0,100879.0,4,0.0
40404,187.00,1509.00,5,10,10,2,50529.0,49886.0,49305.0,50515.0,50515.0,0,14.0
40405,154.00,1394.00,5,10,10,2,72661.0,84538.0,84538.0,72661.0,72661.0,1,11877.0
40406,206.00,1613.00,5,10,10,2,77903.0,77837.0,77336.0,77906.0,77903.0,3,3.0
40407,154.00,1403.00,5,10,10,2,44256.0,46714.0,41932.0,44256.0,44256.0,1,2458.0
40408,154.00,1394.00,5,10,10,2,44712.0,40984.0,40984.0,44706.0,44712.0,4,0.0
40409,154.00,1391.00,5,10,10,2,28097.0,20584.0,20584.0,28109.0,28109.0,4,0.0
40410,154.00,1384.00,5,10,10,2,57281.0,61093.0,61093.0,57281.0,57281.0,1,3812.0
40411,216.00,1655.00,5,10,10,2,122990.0,124107.0,123606.0,122990.0,122989.0,1,1118.0
40412,154.00,1391.00,5,10,10,2,49119.0,54050.0,54050.0,49119.0,49119.0,1,4931.0
40413,154.00,1384.00,5,10,10,2,77770.0,55559.0,55559.0,77770.0,77770.0,4,0.0
40414,154.00,1462.00,5,10,10,2,68642.0,62991.0,63199.0,68642.0,68642.0,4,0.0
40415,216.00,1665.00,5,10,10,2,105969.0,105660.0,105162.0,105969.0,105985.0,4,0.0
40416,206.00,1610.00,5,10,10,2,102697.0,107320.0,106822.0,102697.0,102707.0,1,4613.0
40417,206.00,1535.00,4,11,10,2,85453.0,85768.0,86240.0,85453.0,85489.0,2,751.0
40418,206.00,1603.00,5,10,10,2,94996.0,94434.0,93936.0,94986.0,94996.0,4,0.0
40419,154.00,1551.00,5,10,10,2,51839.0,58475.0,58475.0,51841.0,51839.0,1,6636.0
40420,154.00,1464.00,5,10,10,2,65021.0,86407.0,86626.0,65021.0,65021.0,2,21605.0
40421,154.00,1384.00,5,10,10,2,44395.0,43729.0,43729.0,44395.0,44395.0,4,0.0
40422,216.00,1665.00,5,10,10,2,114065.0,116036.0,115535.0,114069.0,114065.0,1,1971.0
40423,154.00,1384.00,5,10,10,2,84833.0,77761.0,77761.0,84833.0,84833.0,4,0.0
40424,154.00,1542.00,5,10,10,2,52157.0,57721.0,57721.0,52153.0,52153.0,1,5568.0
40425,154.00,1462.00,5,10,10,2,81944.0,91175.0,91422.0,81944.0,81944.0,2,9478.0
40426,206.00,1603.00,5,10,10,2,100917.0,101468.0,100969.0,100928.0,100917.0,1,551.0
40427,154.00,1384.00,5,10,10,2,88000.0,84684.0,84684.0,88000.0,88000.0,4,0.0
40428,206.00,1603.00,5,10,10,2,74795.0,79969.0,79471.0,74804.0,74804.0,1,5165.0
40429,154.00,1477.00,5,10,10,2,57403.0,59552.0,59552.0,57410.0,57410.0,1,2142.0
40430,154.00,1394.00,5,10,10,2,44598.0,28926.0,28926.0,44598.0,44598.0,4,0.0
40431,187.00,1516.00,5,10,10,2,68481.0,67582.0,70105.0,68481.0,68486.0,2,1619.0
40432,206.00,1603.00,5,10,10,2,107711.0,107779.0,107232.0,107747.0,107711.0,1,68.0
40433,206.00,1613.00,5,10,10,2,120461.0,125580.0,125079.0,120461.0,120461.0,1,5119.0
40434,206.00,1613.00,5,10,10,2,86217.0,84257.0,83756.0,86213.0,86213.0,0,4.0
40435,206.00,1603.00,5,10,10,2,60466.0,60029.0,59531.0,60466.0,60466.0,4,0.0
40436,216.00,1674.00,5,10,10,2,128805.0,129767.0,129266.0,128804.0,128805.0,1,962.0
40437,187.00,1516.00,5,10,10,2,90279.0,91350.0,93697.0,90274.0,90279.0,2,3418.0
40438,187.00,1528.00,5,10,10,2,65715.0,67341.0,91016.0,65715.0,65715.0,2,25301.0
40439,154.00,1391.00,5,10,10,2,84000.0,70241.0,70241.0,84000.0,84000.0,4,0.0
40440,187.00,1404.00,5,11,10,2,87315.0,86671.0,68813.0,87315.0,87315.0,4,0.0
40441,154.00,1384.00,5,10,10,2,72039.0,63905.0,63905.0,72039.0,72039.0,4,0.0
40442,206.00,1613.00,5,10,10,2,70898.0,70160.0,69662.0,70898.0,70898.0,4,0.0
40443,216.00,1662.00,5,10,10,2,62843.0,62565.0,62025.0,62884.0,62884.0,4,0.0
40444,206.00,1613.00,5,10,10,2,79926.0,84554.0,84053.0,79926.0,79922.0,1,4632.0
40445,216.00,1662.00,5,10,10,2,111230.0,108182.0,107684.0,111233.0,111233.0,4,0.0
40446,216.00,1655.00,5,10,10,2,84962.0,84416.0,83918.0,84962.0,84964.0,4,0.0
40447,187.00,1509.00,5,10,10,2,94326.0,98955.0,95760.0,94326.0,94326.0,1,4629.0
40448,154.00,1474.00,5,10,10,2,70149.0,58174.0,58174.0,70149.0,70149.0,4,0.0
40449,154.00,1462.00,4,11,10,2,53721.0,56228.0,56295.0,53721.0,53721.0,2,2574.0
40450,187.00,1519.00,5,10,10,2,72569.0,71979.0,42490.0,72553.0,72553.0,0,16.0
40451,216.00,1674.00,5,10,10,2,112750.0,112513.0,112012.0,112750.0,112750.0,4,0.0
40452,154.00,1551.00,5,10,10,2,71332.0,75329.0,75329.0,71332.0,71331.0,1,3998.0
40453,216.00,1665.00,5,10,10,2,96437.0,95804.0,95303.0,96438.0,96437.0,4,0.0
40454,206.00,1622.00,5,10,10,2,87631.0,87219.0,86722.0,87639.0,87639.0,4,0.0
40455,187.00,1516.00,5,10,10,2,89030.0,89547.0,74414.0,89036.0,89030.0,1,517.0
40456,154.00,1384.00,5,10,10,2,81471.0,65908.0,65908.0,81471.0,81471.0,4,0.0
40457,154.00,1394.00,5,10,10,2,26220.0,24772.0,24772.0,26224.0,26220.0,3,4.0
40458,187.00,1509.00,5,10,10,2,72982.0,77145.0,72355.0,72982.0,72980.0,1,4165.0
40459,154.00,1462.00,5,10,10,2,78893.0,108406.0,108643.0,78900.0,78900.0,2,29743.0
40460,216.00,1662.00,5,10,10,2,123439.0,124199.0,123698.0,123439.0,123439.0,1,760.0
40461,216.00,1655.00,5,10,10,2,94923.0,94453.0,93952.0,94923.0,94923.0,4,0.0
40462,216.00,1655.00,5,10,10,2,130796.0,131619.0,131118.0,130796.0,130793.0,1,826.0
40463,216.00,1655.00,5,10,10,2,117851.0,118593.0,118094.0,117851.0,117844.0,1,749.0
40464,154.00,1462.00,5,10,10,2,70357.0,67115.0,67357.0,70353.0,70357.0,4,0.0
40465,154.00,1394.00,5,10,10,2,47082.0,47594.0,47594.0,47082.0,47076.0,1,518.0
40466,206.00,1613.00,5,10,10,2,95185.0,96336.0,95838.0,95185.0,95185.0,1,1151.0
40467,154.00,1560.00,5,10,10,2,51659.0,60974.0,60974.0,51651.0,51659.0,1,9315.0
40468,216.00,1669.00,5,10,10,2,102242.0,101317.0,100816.0,102242.0,102258.0,4,0.0
40469,154.00,1560.00,5,10,10,2,55991.0,60618.0,60618.0,55991.0,55991.0,1,4627.0
40470,206.00,1603.00,5,10,10,2,105133.0,105213.0,104715.0,105122.0,105133.0,1,80.0
40471,216.00,1655.00,5,10,10,2,81935.0,84095.0,83594.0,81935.0,81939.0,1,2156.0
40472,187.00,1509.00,5,10,10,2,81075.0,77904.0,69065.0,81075.0,81069.0,0,6.0
40473,206.00,1681.00,5,10,10,2,106359.0,110816.0,110317.0,106348.0,106348.0,1,4468.0
40474,154.00,1542.00,5,10,10,2,61268.0,65397.0,65397.0,61266.0,61266.0,1,4131.0
40475,154.00,1394.00,5,10,10,2,35267.0,27211.0,27211.0,35272.0,35272.0,4,0.0
40476,154.00,1384.00,5,10,10,2,44331.0,70575.0,70575.0,44331.0,44331.0,1,26244.0
40477,187.00,1509.00,5,10,10,2,49535.0,48948.0,75264.0,49529.0,49529.0,2,25735.0
40478,187.00,1516.00,5,10,10,2,90934.0,91809.0,94665.0,90934.0,90920.0,2,3745.0
40479,206.00,1610.00,5,10,10,2,45983.0,45237.0,44736.0,45983.0,45983.0,4,0.0
40480,154.00,1384.00,5,10,10,2,84153.0,65818.0,65818.0,84153.0,84153.0,4,0.0
40481,154.00,1542.00,5,10,10,2,58794.0,66025.0,66025.0,58794.0,58794.0,1,7231.0
40482,206.00,1601.00,5,10,10,2,53149.0,52529.0,52028.0,53127.0,53152.0,4,0.0
40483,154.00,1391.00,5,10,10,2,44424.0,29074.0,29074.0,44424.0,44424.0,4,0.0
40484,154.00,1384.00,5,10,10,2,81329.0,63113.0,63113.0,81329.0,81329.0,4,0.0
40485,206.00,1603.00,5,10,10,2,82397.0,83278.0,82777.0,82397.0,82399.0,1,879.0
40486,216.00,1655.00,5,10,10,2,72180.0,71850.0,71351.0,72180.0,72180.0,4,0.0
40487,206.00,1498.00,5,11,10,2,79046.0,78504.0,57992.0,79033.0,79046.0,4,0.0
40488,154.00,1391.00,5,10,10,2,50476.0,53137.0,53137.0,50476.0,50476.0,1,2661.0
40489,154.00,1542.00,5,10,10,2,95378.0,92879.0,92879.0,95378.0,95378.0,4,0.0
40490,216.00,1674.00,5,10,10,2,123337.0,124242.0,123745.0,123337.0,123325.0,1,917.0
40491,206.00,1613.00,5,10,10,2,124606.0,126341.0,125840.0,124606.0,124606.0,1,1735.0
40492,154.00,1391.00,5,10,10,2,53273.0,85529.0,85529.0,53273.0,53273.0,1,32256.0
40493,187.00,1676.00,5,10,10,2,126978.0,133062.0,115270.0,127159.0,126969.0,1,6093.0
40494,206.00,1603.00,5,10,10,2,85728.0,85026.0,84525.0,85728.0,85728.0,4,0.0
40495,154.00,1316.00,4,11,10,2,84289.0,76144.0,76144.0,84289.0,84289.0,4,0.0
40496,206.00,1603.00,5,10,10,2,107412.0,108458.0,107957.0,107412.0,107412.0,1,1046.0
40497,216.00,1655.00,5,10,10,2,84572.0,83965.0,83464.0,84572.0,84572.0,4,0.0
40498,154.00,1551.00,5,10,10,2,54218.0,58567.0,58567.0,54224.0,54224.0,1,4343.0
40499,154.00,1477.00,5,10,10,2,57565.0,58161.0,58161.0,57570.0,57570.0,1,591.0
40500,187.00,1519.00,5,10,10,2,87962.0,85442.0,74398.0,87962.0,87963.0,4,0.0
40501,206.00,1693.00,5,10,10,2,112116.0,117258.0,116757.0,112116.0,112116.0,1,5142.0
40502,187.00,1519.00,5,10,10,2,70830.0,69972.0,36155.0,70830.0,70830.0,4,0.0
40503,187.00,1516.00,5,10,10,2,111325.0,117513.0,102441.0,111325.0,111325.0,1,6188.0
40504,206.00,1603.00,5,10,10,2,74613.0,74225.0,73724.0,74613.0,74615.0,4,0.0
40505,206.00,1622.00,5,10,10,2,80225.0,79834.0,79333.0,80225.0,80216.0,0,9.0
40506,216.00,1669.00,5,10,10,2,121228.0,126320.0,125819.0,121228.0,121231.0,1,5089.0
40507,187.00,1405.00,4,11,10,2,54141.0,54036.0,63792.0,54141.0,54141.0,2,9651.0
40508,206.00,1693.00,5,10,10,2,113479.0,119193.0,118692.0,113487.0,113479.0,1,5714.0
40509,187.00,1509.00,5,10,10,2,109604.0,109308.0,104483.0,109610.0,109604.0,3,6.0
40510,154.00,1384.00,5,10,10,2,36850.0,55470.0,55470.0,36850.0,36850.0,1,18620.0
40511,154.00,1394.00,5,10,10,2,53406.0,56086.0,56086.0,53406.0,53406.0,1,2680.0
40512,154.00,1394.00,5,10,10,2,71046.0,83583.0,83583.0,71047.0,71047.0,1,12536.0
40513,187.00,1509.00,5,10,10,2,110239.0,116063.0,89040.0,110249.0,110239.0,1,5824.0
40514,206.00,1613.00,5,10,10,2,107788.0,113466.0,112930.0,107788.0,107788.0,1,5678.0
40515,206.00,1603.00,5,10,10,2,51487.0,50915.0,50414.0,51487.0,51493.0,4,0.0
40516,187.00,1509.00,5,10,10,2,92651.0,94053.0,82715.0,92651.0,92653.0,1,1400.0
40517,216.00,1655.00,5,10,10,2,81673.0,81232.0,80683.0,81675.0,81673.0,3,2.0
40518,206.00,1610.00,5,10,10,2,70592.0,69787.0,69288.0,70592.0,70579.0,0,13.0
40519,154.00,1474.00,5,10,10,2,49162.0,62228.0,62228.0,49162.0,49162.0,1,13066.0
40520,206.00,1603.00,5,10,10,2,73069.0,72508.0,72007.0,73072.0,73072.0,4,0.0
40521,154.00,1462.00,5,10,10,2,84975.0,62087.0,62304.0,84959.0,84959.0,0,16.0
40522,216.00,1665.00,5,10,10,2,79283.0,78772.0,78271.0,79283.0,79288.0,4,0.0
40523,154.00,1462.00,5,10,10,2,117719.0,102390.0,102382.0,117719.0,117521.0,0,198.0
40524,206.00,1681.00,5,10,10,2,105716.0,110180.0,109681.0,105716.0,105716.0,1,4464.0
40525,154.00,1551.00,5,10,10,2,53909.0,57758.0,57758.0,53915.0,53909.0,1,3849.0
40526,154.00,1384.00,5,10,10,2,82884.0,77291.0,77291.0,82884.0,82884.0,4,0.0
40527,216.00,1545.00,4,11,10,2,95567.0,95221.0,94673.0,95567.0,95567.0,4,0.0
40528,206.00,1681.00,5,10,10,2,113539.0,118259.0,117716.0,113528.0,113528.0,1,4731.0
40529,154.00,1542.00,5,10,10,2,61097.0,77789.0,77789.0,61095.0,61097.0,1,16692.0
40530,154.00,1560.00,5,10,10,2,49313.0,55482.0,55482.0,49326.0,49326.0,1,6156.0
40531,206.00,1610.00,5,10,10,2,58928.0,58327.0,57826.0,58928.0,58928.0,4,0.0
40532,154.00,1384.00,5,10,10,2,20369.0,35674.0,35674.0,20369.0,20369.0,1,15305.0
40533,216.00,1674.00,5,10,10,2,123989.0,124925.0,124403.0,123989.0,123989.0,1,936.0
40534,187.00,1667.00,5,10,10,2,73044.0,78398.0,79079.0,73049.0,73049.0,2,6030.0
40535,154.00,1384.00,5,10,10,2,75850.0,81370.0,81370.0,75850.0,75850.0,1,5520.0
40536,154.00,1394.00,5,10,10,2,43841.0,31743.0,31743.0,43841.0,43841.0,4,0.0
40537,216.00,1662.00,5,10,10,2,85908.0,86118.0,85617.0,85908.0,85908.0,1,210.0
40538,187.00,1509.00,5,10,10,2,75955.0,76033.0,71987.0,75920.0,75920.0,1,113.0
