seed,opp_type,p_milk,cash,cows,sheep,shed_wheat,hands,quads,day,unwatered,mature,opp_cash,opp_cows,opp_sheep,opp_quads,opp_workers,opp_straws,base_hero,base_opp,base_margin,h_a0,h_a1,h_a2,h_a3,h_a4,h_a5,o_a0,o_a1,o_a2,o_a3,o_a4,o_a5,d_m0,d_m1,d_m2,d_m3,d_m4,d_m5,best_a,max_margin_gain
200044,0,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,115534.0,115460.0,74.0,115534.0,72646.0,93170.0,115534.0,115033.0,115534.0,115460.0,73688.0,100055.0,115460.0,115455.0,115460.0,0.0,-1116.0,-6959.0,0.0,-496.0,0.0,0,0.0
210044,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,80919.0,81088.0,-169.0,80919.0,63953.0,84475.0,80919.0,80919.0,80919.0,81088.0,63052.0,89188.0,81088.0,81088.0,81088.0,0.0,1070.0,-4544.0,0.0,0.0,0.0,1,1070.0
200045,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,28839.0,28771.0,68.0,28839.0,29352.0,44638.0,28839.0,28839.0,28839.0,28771.0,30281.0,48618.0,28771.0,28771.0,28771.0,0.0,-997.0,-4048.0,0.0,0.0,0.0,0,0.0
210045,1,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,124009.0,123462.0,547.0,124009.0,106448.0,135394.0,124009.0,110921.0,124009.0,123462.0,106942.0,146787.0,123462.0,113236.0,123462.0,0.0,-1041.0,-11940.0,0.0,-2862.0,0.0,0,0.0
200046,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,79802.0,81077.0,-1275.0,79802.0,59288.0,95581.0,79809.0,77759.0,79802.0,81077.0,63472.0,105376.0,81049.0,81561.0,81077.0,0.0,-2909.0,-8520.0,35.0,-2527.0,0.0,0,0.0
210046,1,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,70721.0,69604.0,1117.0,70721.0,114898.0,76452.0,70721.0,32995.0,70721.0,69604.0,116260.0,80171.0,69604.0,33896.0,69604.0,0.0,-2479.0,-4836.0,0.0,-2018.0,0.0,0,0.0
200047,0,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,98643.0,98820.0,-177.0,98643.0,95614.0,122567.0,98643.0,98142.0,98643.0,98820.0,95651.0,128638.0,98820.0,98815.0,98820.0,0.0,140.0,-5894.0,0.0,-496.0,0.0,1,140.0
210047,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,112317.0,112967.0,-650.0,112317.0,121009.0,90535.0,112317.0,111816.0,112317.0,112967.0,122891.0,97079.0,112967.0,112962.0,112967.0,0.0,-1232.0,-5894.0,0.0,-496.0,0.0,0,0.0
200048,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,67727.0,67671.0,56.0,67727.0,104246.0,78546.0,67727.0,67727.0,67727.0,67671.0,94135.0,82714.0,67671.0,67671.0,67671.0,0.0,10055.0,-4224.0,0.0,0.0,0.0,1,10055.0
210048,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,56894.0,57097.0,-203.0,56894.0,65004.0,57503.0,56894.0,58506.0,56894.0,57097.0,68128.0,59250.0,57097.0,59161.0,57097.0,0.0,-2921.0,-1544.0,0.0,-452.0,0.0,0,0.0
200049,0,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,74049.0,73960.0,89.0,74049.0,69761.0,89927.0,74049.0,63148.0,74049.0,73960.0,71540.0,92973.0,73960.0,64178.0,73960.0,0.0,-1868.0,-3135.0,0.0,-1119.0,0.0,0,0.0
210049,1,187.00,1531.00,5,2,10,10,2,8,6,21,1412.00,4,2,2,10,6,80272.0,70783.0,9489.0,80272.0,103210.0,80354.0,80272.0,52321.0,80272.0,70783.0,104891.0,77150.0,70783.0,49225.0,70783.0,0.0,-11170.0,-6285.0,0.0,-6393.0,0.0,0,0.0
200050,0,154.00,1546.00,5,2,10,10,2,8,6,21,1427.00,5,1,2,10,6,126478.0,116412.0,10066.0,126478.0,69603.0,103306.0,126478.0,126478.0,126478.0,116412.0,68189.0,99831.0,116412.0,116412.0,116412.0,0.0,-8652.0,-6591.0,0.0,0.0,0.0,0,0.0
210050,1,154.00,1382.00,5,2,10,10,2,8,6,21,1316.00,4,2,2,10,6,84071.0,76849.0,7222.0,84071.0,92261.0,87910.0,84071.0,84071.0,84071.0,76849.0,97116.0,84963.0,76849.0,76849.0,76849.0,0.0,-12077.0,-4275.0,0.0,0.0,0.0,0,0.0
200051,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,59404.0,55663.0,3741.0,59404.0,137816.0,56971.0,59404.0,59404.0,59404.0,55663.0,139277.0,61024.0,55663.0,55663.0,55663.0,0.0,-5202.0,-7794.0,0.0,0.0,0.0,0,0.0
210051,1,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,122215.0,121804.0,411.0,122215.0,103019.0,130001.0,122215.0,121714.0,122215.0,121804.0,100007.0,134222.0,121804.0,121799.0,121804.0,0.0,2601.0,-4632.0,0.0,-496.0,0.0,1,2601.0
200052,0,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,87384.0,85120.0,2264.0,87384.0,37496.0,80231.0,87384.0,86883.0,87384.0,85120.0,38979.0,87228.0,85120.0,85115.0,85120.0,0.0,-3747.0,-9261.0,0.0,-496.0,0.0,0,0.0
210052,1,154.00,1403.00,5,2,10,10,2,8,6,21,1403.00,5,2,2,10,6,49619.0,49789.0,-170.0,49619.0,80724.0,56040.0,49619.0,49746.0,49619.0,49789.0,76965.0,61828.0,49789.0,49798.0,49789.0,0.0,3929.0,-5618.0,0.0,118.0,0.0,1,3929.0
200053,0,187.00,1513.00,5,2,10,10,2,8,6,21,1398.00,5,1,2,10,6,86820.0,79469.0,7351.0,86820.0,103010.0,93131.0,86820.0,70712.0,86820.0,79469.0,98268.0,98849.0,79469.0,69431.0,79469.0,0.0,-2609.0,-13069.0,0.0,-6070.0,0.0,0,0.0
210053,1,206.00,1493.00,4,2,11,10,2,8,6,21,1606.00,5,2,2,10,6,83812.0,86203.0,-2391.0,83812.0,96382.0,109289.0,83807.0,83424.0,83812.0,86203.0,106571.0,117849.0,86233.0,86341.0,86203.0,0.0,-7798.0,-6169.0,-35.0,-526.0,0.0,0,0.0
200054,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,75134.0,74717.0,417.0,75134.0,58896.0,72608.0,75134.0,75134.0,75134.0,74717.0,60217.0,77924.0,74717.0,74717.0,74717.0,0.0,-1738.0,-5733.0,0.0,0.0,0.0,0,0.0
210054,1,187.00,1513.00,5,2,10,10,2,8,6,21,1398.00,5,1,2,10,6,49584.0,49121.0,463.0,49584.0,61782.0,88995.0,49584.0,74878.0,49584.0,49121.0,60817.0,93513.0,49121.0,75736.0,49121.0,0.0,502.0,-4981.0,0.0,-1321.0,0.0,1,502.0
200055,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,55493.0,55600.0,-107.0,55493.0,78330.0,62620.0,55493.0,54992.0,55493.0,55600.0,78873.0,68383.0,55600.0,55595.0,55600.0,0.0,-436.0,-5656.0,0.0,-496.0,0.0,0,0.0
210055,1,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,121565.0,121588.0,-23.0,121565.0,89164.0,104114.0,121565.0,121064.0,121565.0,121588.0,88759.0,114217.0,121588.0,121583.0,121588.0,0.0,428.0,-10080.0,0.0,-496.0,0.0,1,428.0
200056,0,187.00,1512.00,5,2,10,10,2,8,6,21,1399.00,4,2,2,10,6,66268.0,62016.0,4252.0,66268.0,84108.0,81859.0,66268.0,80895.0,66268.0,62016.0,80238.0,83465.0,62016.0,76413.0,62016.0,0.0,-382.0,-5858.0,0.0,230.0,0.0,4,230.0
210056,1,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,100305.0,100015.0,290.0,100305.0,48732.0,82595.0,100305.0,79147.0,100305.0,100015.0,47816.0,85546.0,100015.0,78880.0,100015.0,0.0,626.0,-3241.0,0.0,-23.0,0.0,1,626.0
200057,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,112825.0,113054.0,-229.0,112825.0,99952.0,91078.0,112825.0,112324.0,112825.0,113054.0,101305.0,99743.0,113054.0,113049.0,113054.0,0.0,-1124.0,-8436.0,0.0,-496.0,0.0,0,0.0
210057,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,80992.0,80541.0,451.0,80992.0,73285.0,74727.0,80992.0,80491.0,80992.0,80541.0,74109.0,78344.0,80541.0,80536.0,80541.0,0.0,-1275.0,-4068.0,0.0,-496.0,0.0,0,0.0
200058,0,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,66683.0,63211.0,3472.0,66683.0,66454.0,56329.0,66683.0,66182.0,66683.0,63211.0,67237.0,59680.0,63211.0,63206.0,63211.0,0.0,-4255.0,-6823.0,0.0,-496.0,0.0,0,0.0
210058,1,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,152546.0,152615.0,-69.0,152546.0,68299.0,145277.0,152546.0,152047.0,152546.0,152615.0,66254.0,155185.0,152615.0,152612.0,152615.0,0.0,2114.0,-9839.0,0.0,-496.0,0.0,1,2114.0
200059,0,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,114234.0,108518.0,5716.0,114234.0,74033.0,107048.0,114234.0,113736.0,114234.0,108518.0,75154.0,116650.0,108518.0,108516.0,108518.0,0.0,-6837.0,-15318.0,0.0,-496.0,0.0,0,0.0
210059,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,75034.0,74753.0,281.0,75034.0,90371.0,71589.0,75034.0,75034.0,75034.0,74753.0,91066.0,75704.0,74753.0,74753.0,74753.0,0.0,-976.0,-4396.0,0.0,0.0,0.0,0,0.0
200060,0,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,106539.0,106696.0,-157.0,106539.0,143039.0,108413.0,106539.0,106038.0,106539.0,106696.0,144425.0,117896.0,106696.0,106691.0,106696.0,0.0,-1229.0,-9326.0,0.0,-496.0,0.0,0,0.0
210060,1,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,87343.0,83014.0,4329.0,87343.0,86836.0,85385.0,87343.0,86844.0,87343.0,83014.0,83719.0,90216.0,83014.0,83011.0,83014.0,0.0,-1212.0,-9160.0,0.0,-496.0,0.0,0,0.0
200061,0,154.00,1403.00,5,2,10,10,2,8,6,21,1403.00,5,2,2,10,6,53040.0,52922.0,118.0,53040.0,61170.0,23865.0,53040.0,33354.0,53040.0,52922.0,62580.0,24546.0,52922.0,32312.0,52922.0,0.0,-1528.0,-799.0,0.0,924.0,0.0,4,924.0
210061,1,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,41225.0,41591.0,-366.0,41225.0,107181.0,32583.0,41225.0,41225.0,41225.0,41591.0,107846.0,35285.0,41591.0,41591.0,41591.0,0.0,-299.0,-2336.0,0.0,0.0,0.0,0,0.0
200062,0,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,92588.0,90700.0,1888.0,92588.0,39023.0,90746.0,92588.0,92087.0,92588.0,90700.0,40396.0,98849.0,90700.0,90695.0,90700.0,0.0,-3261.0,-9991.0,0.0,-496.0,0.0,0,0.0
210062,1,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,104875.0,103502.0,1373.0,104875.0,85845.0,76010.0,104875.0,112368.0,104875.0,103502.0,85512.0,78927.0,103502.0,112540.0,103502.0,0.0,-1040.0,-4290.0,0.0,-1545.0,0.0,0,0.0
200063,0,187.00,1676.00,5,2,10,10,2,8,6,21,1676.00,5,2,2,10,6,103963.0,103701.0,262.0,103963.0,54638.0,102642.0,103963.0,104054.0,103963.0,103701.0,56340.0,108350.0,103701.0,104515.0,103701.0,0.0,-1964.0,-5970.0,0.0,-723.0,0.0,0,0.0
210063,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,55679.0,55816.0,-137.0,55679.0,67894.0,68232.0,55679.0,55679.0,55679.0,55816.0,68199.0,71996.0,55816.0,55816.0,55816.0,0.0,-168.0,-3627.0,0.0,0.0,0.0,0,0.0
200064,0,154.00,1474.00,5,2,10,10,2,8,6,21,1474.00,5,2,2,10,6,61826.0,62195.0,-369.0,61826.0,70738.0,63323.0,61826.0,61826.0,61826.0,62195.0,69511.0,66176.0,62195.0,62195.0,62195.0,0.0,1596.0,-2484.0,0.0,0.0,0.0,1,1596.0
210064,1,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,47133.0,47429.0,-296.0,47133.0,54511.0,50498.0,47133.0,47133.0,47133.0,47429.0,52521.0,53213.0,47429.0,47429.0,47429.0,0.0,2286.0,-2419.0,0.0,0.0,0.0,1,2286.0
200065,0,154.00,1274.00,4,2,11,10,2,8,6,21,1387.00,5,2,2,10,6,48407.0,50115.0,-1708.0,48407.0,81279.0,55906.0,48407.0,48407.0,48407.0,50115.0,82744.0,60572.0,50115.0,50115.0,50115.0,0.0,243.0,-2958.0,0.0,0.0,0.0,1,243.0
210065,1,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,57972.0,56870.0,1102.0,57972.0,96217.0,79097.0,57972.0,58827.0,57972.0,56870.0,96342.0,86902.0,56870.0,59662.0,56870.0,0.0,-1227.0,-8907.0,0.0,-1937.0,0.0,0,0.0
200066,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,70722.0,69991.0,731.0,70722.0,70784.0,64732.0,70722.0,70722.0,70722.0,69991.0,69144.0,69412.0,69991.0,69991.0,69991.0,0.0,909.0,-5411.0,0.0,0.0,0.0,1,909.0
210066,1,187.00,1516.00,4,2,11,10,2,8,6,21,1516.00,5,2,2,10,6,95180.0,98971.0,-3791.0,95180.0,49556.0,84024.0,95180.0,61091.0,95180.0,98971.0,50100.0,91297.0,98971.0,100680.0,98971.0,0.0,3247.0,-3482.0,0.0,-35798.0,0.0,1,3247.0
200067,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,34954.0,35941.0,-987.0,34954.0,78827.0,41363.0,34954.0,34954.0,34954.0,35941.0,78198.0,45958.0,35941.0,35941.0,35941.0,0.0,1616.0,-3608.0,0.0,0.0,0.0,1,1616.0
210067,1,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,88055.0,88149.0,-94.0,88055.0,82471.0,70214.0,88055.0,88055.0,88055.0,88149.0,84361.0,72835.0,88149.0,88149.0,88149.0,0.0,-1796.0,-2527.0,0.0,0.0,0.0,0,0.0
200068,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,44991.0,44461.0,530.0,44991.0,74813.0,48217.0,44991.0,44991.0,44991.0,44461.0,74010.0,50245.0,44461.0,44461.0,44461.0,0.0,273.0,-2558.0,0.0,0.0,0.0,1,273.0
210068,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,65087.0,65334.0,-247.0,65087.0,56895.0,91996.0,65087.0,65087.0,65087.0,65334.0,55732.0,96732.0,65334.0,65334.0,65334.0,0.0,1410.0,-4489.0,0.0,0.0,0.0,1,1410.0
200069,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,62844.0,63063.0,-219.0,62844.0,59998.0,87616.0,62844.0,62844.0,62844.0,63063.0,61418.0,93578.0,63063.0,63063.0,63063.0,0.0,-1201.0,-5743.0,0.0,0.0,0.0,0,0.0
210069,1,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,52692.0,49433.0,3259.0,52692.0,65966.0,64769.0,52692.0,52194.0,52692.0,49433.0,63887.0,67695.0,49433.0,49431.0,49433.0,0.0,-1180.0,-6185.0,0.0,-496.0,0.0,0,0.0
200070,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,82790.0,82739.0,51.0,82790.0,114918.0,69565.0,82790.0,69818.0,82790.0,82739.0,116078.0,74282.0,82739.0,69848.0,82739.0,0.0,-1211.0,-4768.0,0.0,-81.0,0.0,0,0.0
210070,1,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,106021.0,105068.0,953.0,106021.0,52782.0,105122.0,106021.0,125314.0,106021.0,105068.0,53823.0,110979.0,105068.0,125842.0,105068.0,0.0,-1994.0,-6810.0,0.0,-1481.0,0.0,0,0.0
200071,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,72379.0,72358.0,21.0,72379.0,71911.0,85519.0,72379.0,72379.0,72379.0,72358.0,73092.0,90946.0,72358.0,72358.0,72358.0,0.0,-1202.0,-5448.0,0.0,0.0,0.0,0,0.0
210071,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,4,2,2,10,6,80194.0,76861.0,3333.0,80194.0,81854.0,73315.0,80194.0,80194.0,80194.0,76861.0,83358.0,76177.0,76861.0,76861.0,76861.0,0.0,-4837.0,-6195.0,0.0,0.0,0.0,0,0.0
200072,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,47332.0,46127.0,1205.0,47332.0,46378.0,57654.0,47332.0,47332.0,47332.0,46127.0,48170.0,59244.0,46127.0,46127.0,46127.0,0.0,-2997.0,-2795.0,0.0,0.0,0.0,0,0.0
210072,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,99228.0,99290.0,-62.0,99228.0,87678.0,83606.0,99228.0,99228.0,99228.0,99290.0,87712.0,88841.0,99290.0,99290.0,99290.0,0.0,28.0,-5173.0,0.0,0.0,0.0,0,0.0
200073,0,187.00,1528.00,5,2,10,10,2,8,6,21,1528.00,5,2,2,10,6,68091.0,68575.0,-484.0,68091.0,67591.0,40397.0,68091.0,82756.0,68091.0,68575.0,69568.0,42628.0,68575.0,83641.0,68575.0,0.0,-1493.0,-1747.0,0.0,-401.0,0.0,0,0.0
210073,1,206.00,1691.00,5,2,10,10,2,8,6,21,1629.00,4,2,2,10,6,103691.0,105185.0,-1494.0,103691.0,70113.0,123631.0,103691.0,103115.0,103691.0,105185.0,72443.0,133315.0,105185.0,105214.0,105185.0,0.0,-836.0,-8190.0,0.0,-605.0,0.0,0,0.0
200074,0,154.00,1273.00,4,1,12,10,2,8,6,21,1388.00,5,2,2,10,6,47467.0,56073.0,-8606.0,47467.0,53020.0,30427.0,47467.0,47467.0,47467.0,56073.0,55410.0,52691.0,56073.0,56073.0,56073.0,0.0,6216.0,-13658.0,0.0,0.0,0.0,1,6216.0
210074,1,187.00,1528.00,5,2,10,10,2,8,6,21,1528.00,5,2,2,10,6,44340.0,43996.0,344.0,44340.0,90375.0,41210.0,44340.0,63762.0,44340.0,43996.0,90093.0,43548.0,43996.0,64984.0,43996.0,0.0,-62.0,-2682.0,0.0,-1566.0,0.0,0,0.0
200075,0,187.00,1512.00,5,2,10,10,2,8,6,21,1399.00,4,2,2,10,6,74282.0,68101.0,6181.0,74282.0,106985.0,70890.0,74282.0,48612.0,74282.0,68101.0,113002.0,70758.0,68101.0,47918.0,68101.0,0.0,-12198.0,-6049.0,0.0,-5487.0,0.0,0,0.0
210075,1,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,96689.0,95975.0,714.0,96689.0,70537.0,104417.0,96689.0,96191.0,96689.0,95975.0,71097.0,112479.0,95975.0,95973.0,95975.0,0.0,-1274.0,-8776.0,0.0,-496.0,0.0,0,0.0
200076,0,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,61606.0,60386.0,1220.0,61606.0,68884.0,70808.0,61606.0,61826.0,61606.0,60386.0,63339.0,71580.0,60386.0,60351.0,60386.0,0.0,4325.0,-1992.0,0.0,255.0,0.0,1,4325.0
210076,1,206.00,1693.00,5,2,10,10,2,8,6,21,1693.00,5,2,2,10,6,102955.0,101353.0,1602.0,102955.0,76988.0,73641.0,102955.0,102454.0,102955.0,101353.0,76513.0,76070.0,101353.0,101346.0,101353.0,0.0,-1127.0,-4031.0,0.0,-494.0,0.0,0,0.0
200077,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,95032.0,89995.0,5037.0,95032.0,97460.0,94300.0,95032.0,94531.0,95032.0,89995.0,98366.0,99046.0,89995.0,89990.0,89995.0,0.0,-5943.0,-9783.0,0.0,-496.0,0.0,0,0.0
210077,1,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,96881.0,96756.0,125.0,96881.0,118463.0,106788.0,96881.0,83513.0,96881.0,96756.0,119340.0,113980.0,96756.0,84182.0,96756.0,0.0,-1002.0,-7317.0,0.0,-794.0,0.0,0,0.0
200078,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,73436.0,74246.0,-810.0,73436.0,22518.0,59291.0,73436.0,73436.0,73436.0,74246.0,23804.0,63155.0,74246.0,74246.0,74246.0,0.0,-476.0,-3054.0,0.0,0.0,0.0,0,0.0
210078,1,187.00,1676.00,5,2,10,10,2,8,6,21,1676.00,5,2,2,10,6,103334.0,95102.0,8232.0,103334.0,82513.0,90627.0,103334.0,132950.0,103334.0,95102.0,78023.0,86600.0,95102.0,125643.0,95102.0,0.0,-3742.0,-4205.0,0.0,-925.0,0.0,0,0.0
200079,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,79158.0,79426.0,-268.0,79158.0,32012.0,70411.0,79158.0,79158.0,79158.0,79426.0,33225.0,73922.0,79426.0,79426.0,79426.0,0.0,-945.0,-3243.0,0.0,0.0,0.0,0,0.0
210079,1,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,91074.0,90598.0,476.0,91074.0,132009.0,86079.0,91074.0,90576.0,91074.0,90598.0,131887.0,94070.0,90598.0,90596.0,90598.0,0.0,-354.0,-8467.0,0.0,-496.0,0.0,0,0.0
200080,0,206.00,1693.00,5,2,10,10,2,8,6,21,1693.00,5,2,2,10,6,132025.0,131777.0,248.0,132025.0,74880.0,130554.0,132025.0,131529.0,132025.0,131777.0,75006.0,137810.0,131777.0,131774.0,131777.0,0.0,-374.0,-7504.0,0.0,-493.0,0.0,0,0.0
210080,1,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,75583.0,75450.0,133.0,75583.0,128887.0,77414.0,75583.0,75583.0,75583.0,75450.0,130218.0,81285.0,75450.0,75450.0,75450.0,0.0,-1464.0,-4004.0,0.0,0.0,0.0,0,0.0
200081,0,206.00,1693.00,5,2,10,10,2,8,6,21,1693.00,5,2,2,10,6,92992.0,91829.0,1163.0,92992.0,110934.0,91236.0,92992.0,92498.0,92992.0,91829.0,105883.0,94330.0,91829.0,91830.0,91829.0,0.0,3888.0,-4257.0,0.0,-495.0,0.0,1,3888.0
210081,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,82958.0,83068.0,-110.0,82958.0,84938.0,59976.0,82958.0,82958.0,82958.0,83068.0,85260.0,63256.0,83068.0,83068.0,83068.0,0.0,-212.0,-3170.0,0.0,0.0,0.0,0,0.0
200082,0,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,81163.0,81527.0,-364.0,81163.0,62460.0,113706.0,81163.0,80662.0,81163.0,81527.0,64192.0,119285.0,81527.0,81522.0,81527.0,0.0,-1368.0,-5215.0,0.0,-496.0,0.0,0,0.0
210082,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,70121.0,68769.0,1352.0,70121.0,85486.0,66128.0,70121.0,63518.0,70121.0,68769.0,86235.0,68618.0,68769.0,65132.0,68769.0,0.0,-2101.0,-3842.0,0.0,-2966.0,0.0,0,0.0
200083,0,154.00,1362.00,5,1,11,10,2,8,6,21,1362.00,5,1,2,10,6,55736.0,55462.0,274.0,55736.0,63093.0,51226.0,55736.0,55736.0,55736.0,55462.0,63207.0,54182.0,55462.0,55462.0,55462.0,0.0,-388.0,-3230.0,0.0,0.0,0.0,0,0.0
210083,1,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,82444.0,81115.0,1329.0,82444.0,88096.0,79364.0,82444.0,82686.0,82444.0,81115.0,89098.0,82643.0,81115.0,81103.0,81115.0,0.0,-2331.0,-4608.0,0.0,254.0,0.0,4,254.0
200084,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,33016.0,33016.0,0.0,33016.0,93751.0,34216.0,33016.0,33016.0,33016.0,33016.0,95087.0,37749.0,33016.0,33016.0,33016.0,0.0,-1336.0,-3533.0,0.0,0.0,0.0,0,0.0
210084,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,107261.0,106881.0,380.0,107261.0,97190.0,92696.0,107261.0,107261.0,107261.0,106881.0,97022.0,99083.0,106881.0,106881.0,106881.0,0.0,-212.0,-6767.0,0.0,0.0,0.0,0,0.0
200085,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,67155.0,67155.0,0.0,67155.0,81047.0,65023.0,67155.0,67155.0,67155.0,67155.0,81970.0,69821.0,67155.0,67155.0,67155.0,0.0,-923.0,-4798.0,0.0,0.0,0.0,0,0.0
210085,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,78011.0,77578.0,433.0,78011.0,59676.0,98383.0,78011.0,78011.0,78011.0,77578.0,60727.0,105019.0,77578.0,77578.0,77578.0,0.0,-1484.0,-7069.0,0.0,0.0,0.0,0,0.0
200086,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,55680.0,56309.0,-629.0,55680.0,87513.0,58420.0,55680.0,55680.0,55680.0,56309.0,87938.0,61770.0,56309.0,56309.0,56309.0,0.0,204.0,-2721.0,0.0,0.0,0.0,1,204.0
210086,1,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,117627.0,119282.0,-1655.0,117627.0,94113.0,72880.0,117627.0,117128.0,117627.0,119282.0,95426.0,78342.0,119282.0,119279.0,119282.0,0.0,342.0,-3807.0,0.0,-496.0,0.0,1,342.0
200087,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,101745.0,101687.0,58.0,101745.0,79981.0,59858.0,101745.0,101244.0,101745.0,101687.0,81689.0,63606.0,101687.0,101682.0,101687.0,0.0,-1766.0,-3806.0,0.0,-496.0,0.0,0,0.0
210087,1,154.00,1551.00,5,2,10,10,2,8,6,21,1551.00,5,2,2,10,6,53919.0,54066.0,-147.0,53919.0,93232.0,85108.0,53919.0,53919.0,53919.0,54066.0,92674.0,90183.0,54066.0,54066.0,54066.0,0.0,705.0,-4928.0,0.0,0.0,0.0,1,705.0
200088,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,81046.0,81032.0,14.0,81046.0,111623.0,85357.0,81046.0,81046.0,81046.0,81032.0,112919.0,89884.0,81032.0,81032.0,81032.0,0.0,-1310.0,-4541.0,0.0,0.0,0.0,0,0.0
