seed,opp_type,p_milk,cash,cows,sheep,shed_wheat,hands,quads,day,unwatered,mature,opp_cash,opp_cows,opp_sheep,opp_quads,opp_workers,opp_straws,score_a0,score_a1,score_a2,score_a3,score_a4,score_a5,best_a,gain_vs_a0,alpha_label
170164,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,60684.0,95634.0,78638.0,60684.0,60684.0,60684.0,1,34950.0,2
170165,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,91107.0,101163.0,92499.0,91107.0,92793.0,91107.0,1,10056.0,2
170166,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,54242.0,101508.0,63345.0,54242.0,53741.0,54242.0,1,47266.0,2
170167,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,73719.0,102951.0,71289.0,73719.0,73719.0,73719.0,1,29232.0,2
170168,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,55904.0,82287.0,61307.0,55904.0,55406.0,55904.0,1,26383.0,2
170169,0,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,92700.0,86300.0,69624.0,92700.0,92169.0,92700.0,0,0.0,0
170170,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,87268.0,96333.0,75948.0,87268.0,87268.0,87268.0,1,9065.0,2
170171,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,53442.0,130149.0,46369.0,53442.0,53442.0,53442.0,1,76707.0,2
170172,0,154.00,1560.00,5,2,10,10,2,8,6,21,1560.00,5,2,2,10,6,57762.0,150023.0,64002.0,57762.0,57762.0,57762.0,1,92261.0,2
170173,0,154.00,1474.00,5,2,10,10,2,8,6,21,1474.00,5,2,2,10,6,57826.0,81810.0,57626.0,57826.0,57826.0,57826.0,1,23984.0,2
170174,0,206.00,1622.00,5,2,10,10,2,8,6,21,1622.00,5,2,2,10,6,93935.0,57842.0,85060.0,93935.0,93438.0,93935.0,0,0.0,0
170175,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,44985.0,73986.0,36614.0,44985.0,44985.0,44985.0,1,29001.0,2
170176,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,101286.0,73503.0,97693.0,101286.0,100788.0,101286.0,0,0.0,0
170177,0,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,79585.0,106764.0,80515.0,79585.0,79084.0,79585.0,1,27179.0,2
170178,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,84918.0,92788.0,63008.0,84918.0,84918.0,84918.0,1,7870.0,2
170179,0,216.00,1544.00,5,1,11,10,2,8,6,21,1659.00,5,2,2,10,6,127974.0,94325.0,106808.0,127974.0,127426.0,127974.0,0,0.0,0
170180,0,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,77082.0,65878.0,88015.0,77082.0,76583.0,77082.0,2,10933.0,2
170181,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,111957.0,73691.0,108479.0,111957.0,111456.0,111957.0,0,0.0,0
170182,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,92294.0,101858.0,72944.0,92294.0,91795.0,92294.0,1,9564.0,2
170183,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,100812.0,133654.0,81841.0,100812.0,100313.0,100812.0,1,32842.0,2
170184,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,61528.0,61143.0,58808.0,61528.0,33921.0,61528.0,0,0.0,0
170185,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,40221.0,22814.0,31316.0,40221.0,40221.0,40221.0,0,0.0,0
170186,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,111030.0,65794.0,103932.0,111030.0,111030.0,111030.0,0,0.0,0
170187,0,216.00,1674.00,5,2,10,10,2,8,6,21,1674.00,5,2,2,10,6,97752.0,106548.0,123215.0,97752.0,97258.0,97752.0,2,25463.0,2
170188,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,97718.0,84997.0,93788.0,97718.0,83313.0,97718.0,0,0.0,0
170189,0,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,109256.0,106533.0,82649.0,109256.0,108755.0,109256.0,0,0.0,0
170190,0,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,118878.0,51788.0,103619.0,118878.0,118342.0,118878.0,0,0.0,0
170191,0,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,100393.0,82911.0,100119.0,100393.0,99869.0,100393.0,0,0.0,0
170192,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,86877.0,147394.0,77476.0,86877.0,86877.0,86877.0,1,60517.0,2
170193,0,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,87964.0,82444.0,67650.0,87964.0,87463.0,87964.0,0,0.0,0
170194,0,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,140637.0,108428.0,136850.0,140637.0,140136.0,140637.0,0,0.0,0
170195,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,66757.0,70274.0,70068.0,66757.0,66024.0,66757.0,1,3517.0,2
170196,0,206.00,1693.00,5,2,10,10,2,8,6,21,1693.00,5,2,2,10,6,105821.0,105320.0,120079.0,105821.0,105320.0,105821.0,2,14258.0,2
170197,0,154.00,1384.00,5,2,10,10,2,8,6,20,1384.00,5,2,2,10,6,52389.0,67932.0,59310.0,52389.0,52389.0,52389.0,1,15543.0,2
170198,0,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,65734.0,62084.0,85249.0,65734.0,65985.0,65734.0,2,19515.0,2
170199,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,94911.0,79670.0,109403.0,94911.0,94410.0,94911.0,2,14492.0,2
170200,0,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,53211.0,70675.0,80693.0,53211.0,52713.0,53211.0,2,27482.0,2
170201,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,83163.0,73258.0,47755.0,83163.0,82662.0,83163.0,0,0.0,0
170202,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,53130.0,54407.0,65601.0,53130.0,52629.0,53130.0,2,12471.0,2
170203,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,82892.0,73874.0,72970.0,82892.0,82892.0,82892.0,0,0.0,0
170204,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,79093.0,64689.0,77961.0,79093.0,79093.0,79093.0,0,0.0,0
170205,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,72376.0,105863.0,67381.0,72376.0,72376.0,72376.0,1,33487.0,2
170206,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,126501.0,78184.0,98835.0,126501.0,126003.0,126501.0,0,0.0,0
170207,0,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,127967.0,114726.0,89219.0,127967.0,127466.0,127967.0,0,0.0,0
170208,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,72987.0,64593.0,83283.0,72987.0,92468.0,72987.0,4,19481.0,2
170209,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,94497.0,64963.0,94465.0,94497.0,93999.0,94497.0,0,0.0,0
170210,0,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,102884.0,103707.0,86410.0,102884.0,102386.0,102884.0,1,823.0,1
170211,0,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,65007.0,132781.0,64067.0,65007.0,58369.0,65007.0,1,67774.0,2
170212,0,187.00,1528.00,5,2,10,10,2,8,6,21,1528.00,5,2,2,10,6,55312.0,57310.0,82812.0,55312.0,82480.0,55312.0,2,27500.0,2
170213,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,105254.0,90823.0,70204.0,105254.0,75340.0,105254.0,0,0.0,0
170214,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,70071.0,50432.0,86819.0,70071.0,70071.0,70071.0,2,16748.0,2
170215,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,51093.0,60628.0,51589.0,51093.0,51093.0,51093.0,1,9535.0,2
170216,0,187.00,1404.00,5,1,11,10,2,8,6,21,1523.00,5,2,2,10,6,100115.0,63916.0,73795.0,100115.0,106729.0,100115.0,4,6614.0,2
170217,0,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,38613.0,81770.0,65392.0,38613.0,64313.0,38613.0,1,43157.0,2
170218,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,74794.0,58854.0,67617.0,74794.0,74295.0,74794.0,0,0.0,0
170219,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,92629.0,100628.0,94162.0,92629.0,105680.0,92629.0,4,13051.0,2
170220,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,59463.0,78391.0,46720.0,59463.0,63505.0,59463.0,1,18928.0,2
170221,0,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,133979.0,57665.0,127961.0,133979.0,133478.0,133979.0,0,0.0,0
170222,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,100933.0,113552.0,92561.0,100933.0,100435.0,100933.0,1,12619.0,2
170223,0,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,66318.0,67267.0,55386.0,66318.0,66559.0,66318.0,1,949.0,1
170224,0,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,88223.0,56978.0,71647.0,88223.0,87725.0,88223.0,0,0.0,0
170225,0,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,95850.0,72280.0,107633.0,95850.0,95351.0,95850.0,2,11783.0,2
170226,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,90272.0,73067.0,82277.0,90272.0,89773.0,90272.0,0,0.0,0
170227,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,52889.0,71451.0,49177.0,52889.0,52889.0,52889.0,1,18562.0,2
170228,0,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,105925.0,38551.0,102921.0,105925.0,106173.0,105925.0,4,248.0,0
170229,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,43308.0,71451.0,33996.0,43308.0,43356.0,43308.0,1,28143.0,2
170230,0,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,82264.0,102529.0,53753.0,82264.0,81963.0,82264.0,1,20265.0,2
170231,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,113119.0,104582.0,107683.0,113119.0,112620.0,113119.0,0,0.0,0
170232,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,57280.0,57752.0,63651.0,57280.0,71687.0,57280.0,4,14407.0,2
170233,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,99390.0,72632.0,99543.0,99390.0,98889.0,99390.0,2,153.0,0
170234,0,216.00,1659.00,5,2,10,10,2,8,6,21,1544.00,5,1,2,10,6,98635.0,100132.0,93665.0,98595.0,98099.0,98635.0,1,1497.0,1
170235,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,75287.0,69956.0,60595.0,75287.0,75287.0,75287.0,0,0.0,0
170236,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,64119.0,68636.0,91423.0,64119.0,63618.0,64119.0,2,27304.0,2
170237,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,130396.0,74061.0,120702.0,130396.0,129895.0,130396.0,0,0.0,0
170238,0,154.00,1474.00,5,2,10,10,2,8,6,21,1474.00,4,2,2,10,6,57821.0,59570.0,73364.0,57821.0,57821.0,57821.0,2,15543.0,2
170239,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,93305.0,116072.0,94057.0,93305.0,56972.0,93305.0,1,22767.0,2
170240,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,78913.0,112519.0,85280.0,78913.0,78412.0,78913.0,1,33606.0,2
170241,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,76110.0,91094.0,67863.0,76110.0,80740.0,76110.0,1,14984.0,2
170242,0,206.00,1493.00,4,2,11,10,2,8,6,21,1606.00,5,2,2,10,6,80041.0,77932.0,86899.0,80032.0,79420.0,80041.0,2,6858.0,2
170243,0,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,112614.0,108820.0,92450.0,112614.0,105032.0,112614.0,0,0.0,0
170244,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,72383.0,76009.0,77079.0,72383.0,72383.0,72383.0,2,4696.0,2
170245,0,216.00,1551.00,4,2,11,10,2,8,6,21,1668.00,5,2,2,10,6,113565.0,116582.0,106004.0,113565.0,113017.0,113565.0,1,3017.0,2
170246,0,216.00,1674.00,5,2,10,10,2,8,6,21,1674.00,5,2,2,10,6,126752.0,79959.0,130439.0,126752.0,126251.0,126752.0,2,3687.0,2
170247,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,70868.0,41698.0,69129.0,70868.0,80730.0,70868.0,4,9862.0,2
170248,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,91708.0,77188.0,108747.0,91708.0,91207.0,91708.0,2,17039.0,2
170249,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,96116.0,80702.0,54089.0,96116.0,96116.0,96116.0,0,0.0,0
170250,0,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,116126.0,90995.0,95527.0,116126.0,115627.0,116126.0,0,0.0,0
170251,0,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,57698.0,57631.0,71414.0,57698.0,66937.0,57698.0,2,13716.0,2
170252,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,46279.0,33898.0,62670.0,46279.0,46279.0,46279.0,2,16391.0,2
170253,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,87928.0,144483.0,78252.0,87928.0,107966.0,87928.0,1,56555.0,2
170254,0,187.00,1528.00,5,2,10,10,2,8,6,21,1528.00,5,2,2,10,6,101658.0,97759.0,85689.0,101658.0,80557.0,101658.0,0,0.0,0
170255,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,84027.0,76769.0,88785.0,84027.0,91883.0,84027.0,4,7856.0,2
170256,0,154.00,1465.00,5,2,10,10,2,8,6,21,1350.00,5,1,2,10,6,83097.0,94158.0,61427.0,83097.0,89204.0,83097.0,1,11061.0,2
170257,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,58231.0,77193.0,71002.0,58231.0,73077.0,58231.0,1,18962.0,2
170258,0,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,63991.0,87760.0,41488.0,63991.0,81646.0,63991.0,1,23769.0,2
170259,0,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,59997.0,69636.0,59150.0,59997.0,59992.0,59997.0,1,9639.0,2
170260,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,116047.0,97327.0,97571.0,116047.0,119354.0,116047.0,4,3307.0,2
170261,0,154.00,1403.00,5,2,10,10,2,8,6,21,1403.00,5,2,2,10,6,66644.0,92285.0,54529.0,66644.0,66637.0,66644.0,1,25641.0,2
170262,0,154.00,1403.00,4,2,11,10,2,8,6,21,1403.00,5,2,2,10,6,63516.0,45210.0,32627.0,63516.0,63512.0,63516.0,0,0.0,0
170263,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,33615.0,77497.0,44808.0,33615.0,33615.0,33615.0,1,43882.0,2
170264,0,187.00,1405.00,4,2,11,10,2,8,6,21,1522.00,5,2,2,10,6,68287.0,74437.0,70931.0,68287.0,62817.0,68287.0,1,6150.0,2
170265,0,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,111693.0,19136.0,83751.0,111693.0,111292.0,111693.0,0,0.0,0
170266,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,35817.0,96098.0,42695.0,35817.0,35817.0,35817.0,1,60281.0,2
170267,0,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,98749.0,86145.0,81486.0,98749.0,98252.0,98749.0,0,0.0,0
170268,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,68484.0,40869.0,86836.0,68484.0,68484.0,68484.0,2,18352.0,2
170269,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,92891.0,87617.0,77623.0,92891.0,92390.0,92891.0,0,0.0,0
170270,0,187.00,1528.00,5,2,10,10,2,8,6,21,1528.00,5,2,2,10,6,67488.0,73327.0,67481.0,67488.0,60643.0,67488.0,1,5839.0,2
170271,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,75033.0,70355.0,83953.0,75033.0,75033.0,75033.0,2,8920.0,2
170272,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,102628.0,123297.0,85380.0,102628.0,102628.0,102628.0,1,20669.0,2
170273,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,39784.0,30629.0,70857.0,39784.0,39784.0,39784.0,2,31073.0,2
170274,0,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,78380.0,78306.0,95249.0,78380.0,77881.0,78380.0,2,16869.0,2
170275,0,216.00,1659.00,5,2,10,10,2,8,6,21,1544.00,5,1,2,10,6,90721.0,75142.0,111151.0,90721.0,90193.0,90721.0,2,20430.0,2
170276,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,51372.0,77679.0,73132.0,51372.0,51372.0,51372.0,1,26307.0,2
170277,0,187.00,1522.00,5,2,10,10,2,8,6,21,1405.00,4,2,2,10,6,86443.0,77944.0,60387.0,86443.0,71841.0,86443.0,0,0.0,0
170278,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,94792.0,105784.0,104937.0,94792.0,94293.0,94792.0,1,10992.0,2
170279,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,118963.0,77803.0,110327.0,118963.0,118464.0,118963.0,0,0.0,0
170280,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,99008.0,118965.0,79131.0,99008.0,72406.0,99008.0,1,19957.0,2
170281,0,206.00,1492.00,5,1,11,10,2,8,6,21,1607.00,5,2,2,10,6,71041.0,70431.0,111740.0,71041.0,104736.0,71041.0,2,40699.0,2
170282,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,67311.0,76427.0,61765.0,67311.0,67311.0,67311.0,1,9116.0,2
170283,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,85262.0,63979.0,93170.0,85262.0,84763.0,85262.0,2,7908.0,2
170284,0,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,114327.0,77916.0,110787.0,114327.0,113926.0,114327.0,0,0.0,0
170285,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,106885.0,81091.0,87900.0,106885.0,108288.0,106885.0,4,1403.0,1
170286,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,69864.0,52164.0,64557.0,69864.0,69864.0,69864.0,0,0.0,0
170287,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,92130.0,90421.0,98930.0,92130.0,92130.0,92130.0,2,6800.0,2
170288,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,45658.0,89907.0,36658.0,45658.0,45658.0,45658.0,1,44249.0,2
170289,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,73736.0,74959.0,121693.0,73736.0,73235.0,73736.0,2,47957.0,2
170290,0,154.00,1560.00,5,2,10,10,2,8,6,21,1560.00,5,2,2,10,6,79593.0,58034.0,60989.0,79593.0,79593.0,79593.0,0,0.0,0
170291,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,34415.0,78589.0,34009.0,34415.0,34415.0,34415.0,1,44174.0,2
170292,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,79610.0,123255.0,91420.0,79610.0,102230.0,79610.0,1,43645.0,2
170293,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,55161.0,65827.0,47534.0,55161.0,55161.0,55161.0,1,10666.0,2
170294,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,61654.0,70926.0,86784.0,61654.0,69705.0,61654.0,2,25130.0,2
170295,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,90027.0,92586.0,82615.0,90027.0,90027.0,90027.0,1,2559.0,2
170296,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,111887.0,112331.0,117964.0,111887.0,111386.0,111887.0,2,6077.0,2
170297,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,72287.0,78937.0,68544.0,72287.0,72287.0,72287.0,1,6650.0,2
170298,0,154.00,1388.00,5,2,10,10,2,8,6,21,1273.00,5,1,2,10,6,53927.0,44628.0,41081.0,53927.0,53927.0,53927.0,0,0.0,0
170299,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,83172.0,55581.0,76678.0,83172.0,83172.0,83172.0,0,0.0,0
170300,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,87026.0,74420.0,62070.0,87026.0,87026.0,87026.0,0,0.0,0
170301,0,187.00,1528.00,5,2,10,10,2,8,6,21,1528.00,5,2,2,10,6,86866.0,81018.0,76064.0,86866.0,100941.0,86866.0,4,14075.0,2
170302,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,82252.0,133813.0,78794.0,82252.0,82252.0,82252.0,1,51561.0,2
170303,0,216.00,1674.00,5,2,10,10,2,8,6,21,1674.00,5,2,2,10,6,134942.0,80716.0,129862.0,134942.0,134442.0,134942.0,0,0.0,0
170304,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,69266.0,74847.0,68451.0,69266.0,68765.0,69266.0,1,5581.0,2
170305,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,89597.0,83100.0,89388.0,89597.0,89098.0,89597.0,0,0.0,0
170306,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,78463.0,98518.0,67262.0,78463.0,78463.0,78463.0,1,20055.0,2
170307,0,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,66480.0,116760.0,37112.0,66480.0,65982.0,66480.0,1,50280.0,2
170308,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,41069.0,85646.0,63115.0,41069.0,43875.0,41069.0,1,44577.0,2
170309,0,187.00,1528.00,5,2,10,10,2,8,6,21,1528.00,5,2,2,10,6,64447.0,63153.0,41738.0,64447.0,95576.0,64447.0,4,31129.0,2
170310,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,91174.0,68835.0,57096.0,91174.0,91174.0,91174.0,0,0.0,0
170311,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,88785.0,66133.0,120250.0,88785.0,88287.0,88785.0,2,31465.0,2
170312,0,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,71811.0,69627.0,74784.0,71811.0,72068.0,71811.0,2,2973.0,2
170313,0,206.00,1613.00,5,2,10,10,2,8,6,20,1613.00,5,2,2,10,6,80520.0,105757.0,90992.0,80520.0,80019.0,80520.0,1,25237.0,2
170314,0,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,127933.0,119340.0,106542.0,127933.0,128146.0,127933.0,4,213.0,0
170315,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,72333.0,66068.0,68480.0,72333.0,72333.0,72333.0,0,0.0,0
170316,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,73090.0,74935.0,60107.0,73090.0,73090.0,73090.0,1,1845.0,1
170317,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,86364.0,102427.0,83537.0,86364.0,86364.0,86364.0,1,16063.0,2
170318,0,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,71038.0,71291.0,70419.0,71038.0,70537.0,71038.0,1,253.0,0
170319,0,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,128486.0,112626.0,93832.0,128486.0,89413.0,128486.0,0,0.0,0
170320,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,61292.0,77999.0,111515.0,61292.0,99523.0,61292.0,2,50223.0,2
170321,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,92273.0,110147.0,79168.0,92273.0,74593.0,92273.0,1,17874.0,2
170322,0,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,63051.0,76596.0,74671.0,63051.0,60161.0,63051.0,1,13545.0,2
170323,0,216.00,1551.00,4,2,11,10,2,8,6,21,1668.00,5,2,2,10,6,97859.0,51018.0,86857.0,97859.0,97312.0,97859.0,0,0.0,0
170324,0,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,64236.0,76793.0,97011.0,64236.0,63738.0,64236.0,2,32775.0,2
170325,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,61713.0,78590.0,30528.0,61713.0,61713.0,61713.0,1,16877.0,2
170326,0,154.00,1329.00,4,2,11,10,2,8,6,21,1393.00,5,2,2,10,6,40702.0,61401.0,57710.0,40702.0,40702.0,40702.0,1,20699.0,2
170327,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,57746.0,78742.0,55080.0,57746.0,55723.0,57746.0,1,20996.0,2
170328,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,68380.0,81074.0,70724.0,68380.0,68380.0,68380.0,1,12694.0,2
