seed,step,day,hour,money,unlocked_quads,num_hands,num_plants,num_cows,shed_straw,shed_milk,shed_wheat,p_straw,p_milk,p_melon,opp_money,opp_quads,final_baseline_reward,is_stall,rescue_wheat_reward,rescue_hire1_reward,rescue_hire2_reward
1025,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,51016.00,0,59686.00,61645.00,43510.00
1025,96,4,0,787.00,1,0,19,3,0,0,11,137.00,177.00,264.00,787.00,1,51016.00,0,59708.00,31331.00,60912.00
1025,120,5,0,620.00,1,0,19,3,0,0,35,139.00,179.00,266.00,620.00,1,51016.00,0,59695.00,47101.00,84789.00
1025,144,6,0,635.00,1,0,18,4,0,0,14,141.00,181.00,267.00,635.00,1,51016.00,0,59245.00,70551.00,54453.00
1025,168,7,0,1649.00,1,0,18,4,0,0,17,150.00,183.00,268.00,1649.00,1,51016.00,0,59686.00,59114.00,58994.00
1026,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,137623.00,0,131055.00,24223.00,28498.00
1026,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,137623.00,0,137600.00,137599.00,137673.00
1026,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,137623.00,0,137635.00,129292.00,122031.00
1026,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,137623.00,0,137624.00,126501.00,126975.00
1026,96,4,0,787.00,1,0,19,3,0,0,11,147.00,187.00,264.00,787.00,1,137623.00,0,137633.00,55631.00,121163.00
1026,120,5,0,620.00,1,0,19,3,0,0,35,155.00,196.00,266.00,620.00,1,137623.00,0,137627.00,78932.00,123227.00
1026,144,6,0,635.00,1,0,18,4,0,0,14,161.00,203.00,267.00,635.00,1,137623.00,0,137616.00,128607.00,122760.00
1026,168,7,0,1652.00,1,0,18,4,0,0,17,171.00,213.00,268.00,1652.00,1,137623.00,0,137561.00,120463.00,120366.00
1027,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,103685.00,0,79262.00,29865.00,43232.00
1027,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,103685.00,0,103643.00,103657.00,103680.00
1027,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,103685.00,0,103620.00,68682.00,86155.00
1027,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,103685.00,0,103669.00,82380.00,73292.00
1027,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,103685.00,0,103578.00,57919.00,67835.00
1027,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,103685.00,0,103668.00,37427.00,85836.00
1027,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,103685.00,0,103423.00,105059.00,103882.00
1027,168,7,0,1725.00,1,0,18,4,0,0,17,167.00,183.00,268.00,1725.00,1,103685.00,0,103636.00,85416.00,85590.00
1028,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,76547.00,0,72856.00,30325.00,64411.00
1028,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,76547.00,0,76516.00,76547.00,76181.00
1028,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,76547.00,0,76512.00,55380.00,73476.00
1028,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,76547.00,0,76507.00,64769.00,84623.00
1028,96,4,0,787.00,1,0,19,3,0,0,11,137.00,177.00,264.00,787.00,1,76547.00,0,76652.00,48849.00,54184.00
1028,120,5,0,620.00,1,0,19,3,0,0,35,139.00,179.00,266.00,620.00,1,76547.00,0,76508.00,72660.00,64198.00
1028,144,6,0,635.00,1,0,18,4,0,0,14,141.00,181.00,267.00,635.00,1,76547.00,0,76241.00,63176.00,63206.00
1028,168,7,0,1809.00,1,0,18,4,0,0,17,142.00,183.00,268.00,1809.00,1,76547.00,0,76507.00,76046.00,76402.00
1029,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,103720.00,0,65268.00,25005.00,65609.00
1029,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,103720.00,0,103701.00,103547.00,103720.00
1029,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,103720.00,0,103138.00,87832.00,129095.00
1029,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,103720.00,0,103651.00,92829.00,122925.00
1029,96,4,0,788.00,1,0,19,3,0,0,11,147.00,187.00,264.00,788.00,1,103720.00,0,103675.00,44771.00,99759.00
1029,120,5,0,621.00,1,0,19,3,0,0,35,155.00,196.00,266.00,621.00,1,103720.00,0,103679.00,117552.00,124486.00
1029,144,6,0,652.00,1,0,18,4,0,0,14,161.00,203.00,267.00,652.00,1,103720.00,0,103700.00,98557.00,98614.00
1029,168,7,0,1655.00,1,0,18,4,0,0,17,171.00,208.00,268.00,1655.00,1,103720.00,0,103555.00,138313.00,137888.00
1030,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,87845.00,0,144168.00,58694.00,84150.00
1030,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,87845.00,0,87964.00,87202.00,87674.00
1030,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,87845.00,0,87480.00,59042.00,78191.00
1030,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,87845.00,0,87481.00,67441.00,84574.00
1030,96,4,0,788.00,1,0,19,3,0,0,11,147.00,187.00,264.00,788.00,1,87845.00,0,87581.00,30269.00,43854.00
1030,120,5,0,621.00,1,0,19,3,0,0,35,155.00,196.00,266.00,621.00,1,87845.00,0,87175.00,49764.00,115700.00
1030,144,6,0,652.00,1,0,18,4,0,0,14,161.00,203.00,267.00,652.00,1,87845.00,0,87442.00,60243.00,61053.00
1030,168,7,0,1655.00,1,0,18,4,0,0,17,167.00,208.00,268.00,1655.00,1,87845.00,0,87335.00,83129.00,83232.00
1031,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,68491.00,0,38100.00,51414.00,93671.00
1031,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,68491.00,0,69117.00,68571.00,68460.00
1031,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,68491.00,0,44193.00,82698.00,68577.00
1031,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,68491.00,0,44383.00,60334.00,39414.00
1031,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,68491.00,0,44185.00,23428.00,42597.00
1031,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,68491.00,0,44151.00,75554.00,69170.00
1031,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,68491.00,0,44181.00,65971.00,64792.00
1031,168,7,0,1654.00,1,0,18,4,0,0,17,167.00,183.00,268.00,1654.00,1,68491.00,0,44151.00,56645.00,68203.00
1032,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,84077.00,0,93522.00,34293.00,75632.00
1032,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,84077.00,0,85014.00,85036.00,83802.00
1032,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,84077.00,0,84991.00,81385.00,76533.00
1032,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,84077.00,0,84993.00,55000.00,53662.00
1032,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,84077.00,0,84994.00,11441.00,69341.00
1032,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,84077.00,0,84993.00,38771.00,61093.00
1032,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,84077.00,0,84993.00,86165.00,52863.00
1032,168,7,0,1655.00,1,0,18,4,0,0,17,171.00,183.00,268.00,1655.00,1,84077.00,0,84993.00,90273.00,74879.00
1033,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,49237.00,1,72658.00,40469.00,65504.00
1033,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,49237.00,1,49214.00,48653.00,49049.00
1033,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,49237.00,1,49183.00,53801.00,63346.00
1033,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,49237.00,1,49080.00,52412.00,52652.00
1033,96,4,0,788.00,1,0,19,3,0,0,11,137.00,187.00,264.00,788.00,1,49237.00,1,49358.00,38212.00,60961.00
1033,120,5,0,621.00,1,0,19,3,0,0,35,139.00,196.00,266.00,621.00,1,49237.00,1,48963.00,76216.00,64175.00
1033,144,6,0,652.00,1,0,18,4,0,0,14,141.00,203.00,267.00,652.00,1,49237.00,1,49219.00,66086.00,66046.00
1033,168,7,0,1655.00,1,0,18,4,0,0,17,142.00,208.00,268.00,1655.00,1,49237.00,1,49112.00,66867.00,66908.00
1034,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,56753.00,0,56538.00,54003.00,94901.00
1034,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,56753.00,0,56581.00,56821.00,56466.00
1034,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,56753.00,0,56489.00,67070.00,40221.00
1034,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,56753.00,0,56263.00,71023.00,45237.00
1034,96,4,0,788.00,1,0,19,3,0,0,11,137.00,177.00,264.00,788.00,1,56753.00,0,56550.00,17055.00,58857.00
1034,120,5,0,621.00,1,0,19,3,0,0,35,139.00,179.00,266.00,621.00,1,56753.00,0,56097.00,48527.00,40171.00
1034,144,6,0,652.00,1,0,18,4,0,0,14,141.00,181.00,267.00,652.00,1,56753.00,0,56822.00,75958.00,55680.00
1034,168,7,0,1655.00,1,0,18,4,0,0,17,150.00,183.00,268.00,1655.00,1,56753.00,0,56418.00,56309.00,83703.00
1035,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,77315.00,0,42156.00,50856.00,91777.00
1035,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,77315.00,0,77258.00,77338.00,77315.00
1035,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,77315.00,0,77224.00,72696.00,84343.00
1035,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,77315.00,0,77254.00,59896.00,83323.00
1035,96,4,0,788.00,1,0,19,3,0,0,11,137.00,177.00,264.00,788.00,1,77315.00,0,77218.00,49491.00,91139.00
1035,120,5,0,621.00,1,0,19,3,0,0,35,139.00,179.00,266.00,621.00,1,77315.00,0,77277.00,76625.00,60535.00
1035,144,6,0,652.00,1,0,18,4,0,0,14,141.00,181.00,267.00,652.00,1,77315.00,0,77331.00,82594.00,74931.00
1035,168,7,0,1654.00,1,0,18,4,0,0,17,150.00,191.00,268.00,1562.00,1,77315.00,0,77043.00,53921.00,53880.00
1036,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,97625.00,0,52338.00,33135.00,82885.00
1036,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,97625.00,0,97325.00,97617.00,98609.00
1036,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,97625.00,0,97308.00,87177.00,99561.00
1036,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,97625.00,0,96843.00,85250.00,85146.00
1036,96,4,0,787.00,1,0,19,3,0,0,11,147.00,187.00,264.00,787.00,1,97625.00,0,97897.00,33961.00,86835.00
1036,120,5,0,620.00,1,0,19,3,0,0,35,155.00,196.00,266.00,620.00,1,97625.00,0,97889.00,115305.00,76051.00
1036,144,6,0,635.00,1,0,18,4,0,0,14,161.00,203.00,267.00,635.00,1,97625.00,0,97554.00,86969.00,92059.00
1036,168,7,0,1652.00,1,0,18,4,0,0,17,167.00,208.00,268.00,1652.00,1,97625.00,0,97559.00,74448.00,74292.00
1037,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,129500.00,0,114349.00,68260.00,91931.00
1037,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,129500.00,0,129484.00,129482.00,129405.00
1037,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,129500.00,0,129423.00,112709.00,115191.00
1037,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,129500.00,0,129467.00,84348.00,105592.00
1037,96,4,0,787.00,1,0,19,3,0,0,11,147.00,187.00,264.00,787.00,1,129500.00,0,129421.00,47758.00,110642.00
1037,120,5,0,620.00,1,0,19,3,0,0,35,155.00,196.00,266.00,620.00,1,129500.00,0,129396.00,118494.00,88767.00
1037,144,6,0,635.00,1,0,18,4,0,0,14,161.00,203.00,267.00,635.00,1,129500.00,0,129446.00,108932.00,135480.00
1037,168,7,0,1652.00,1,0,18,4,0,0,17,171.00,213.00,268.00,1652.00,1,129500.00,0,129461.00,139337.00,139427.00
1038,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,61027.00,0,70396.00,44130.00,67652.00
1038,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,61027.00,0,61047.00,61001.00,60932.00
1038,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,61027.00,0,60984.00,68407.00,42200.00
1038,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,61027.00,0,60992.00,58655.00,50147.00
1038,96,4,0,788.00,1,0,19,3,0,0,11,137.00,177.00,264.00,788.00,1,61027.00,0,60961.00,12882.00,71457.00
1038,120,5,0,621.00,1,0,19,3,0,0,35,139.00,179.00,266.00,621.00,1,61027.00,0,60939.00,36397.00,41986.00
1038,144,6,0,652.00,1,0,18,4,0,0,14,141.00,181.00,267.00,652.00,1,61027.00,0,60987.00,66495.00,46580.00
1038,168,7,0,1655.00,1,0,18,4,0,0,17,150.00,183.00,268.00,1655.00,1,61027.00,0,60987.00,54760.00,82587.00
1039,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,87475.00,0,70007.00,47706.00,34383.00
1039,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,87475.00,0,88313.00,88332.00,87823.00
1039,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,87475.00,0,88290.00,101888.00,126798.00
1039,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,87475.00,0,88292.00,60716.00,79984.00
1039,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,87475.00,0,88105.00,40379.00,75888.00
1039,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,87475.00,0,88415.00,113547.00,71299.00
1039,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,87475.00,0,87782.00,100337.00,97488.00
1039,168,7,0,1654.00,1,0,18,4,0,0,17,171.00,191.00,268.00,1562.00,1,87475.00,0,88292.00,94465.00,94531.00
1040,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,79415.00,0,48020.00,29342.00,99747.00
1040,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,79415.00,0,79042.00,78920.00,79130.00
1040,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,79415.00,0,80058.00,74975.00,77679.00
1040,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,79415.00,0,79021.00,66488.00,67228.00
1040,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,79415.00,0,79041.00,16929.00,62598.00
1040,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,79415.00,0,80053.00,79047.00,63587.00
1040,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,79415.00,0,79021.00,86556.00,75902.00
1040,168,7,0,1655.00,1,0,18,4,0,0,17,171.00,183.00,268.00,1655.00,1,79415.00,0,79021.00,66106.00,62724.00
1041,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,77629.00,0,47681.00,49546.00,38978.00
1041,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,77629.00,0,78206.00,77963.00,77871.00
1041,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,77629.00,0,78108.00,83959.00,83674.00
1041,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,77629.00,0,78081.00,60000.00,57403.00
1041,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,77629.00,0,77920.00,10860.00,71403.00
1041,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,77629.00,0,78033.00,46217.00,60303.00
1041,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,77629.00,0,77865.00,91263.00,92604.00
1041,168,7,0,1655.00,1,0,18,4,0,0,17,171.00,183.00,268.00,1655.00,1,77629.00,0,78081.00,48339.00,62116.00
1042,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,90638.00,0,62253.00,35961.00,88485.00
1042,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,90638.00,0,90612.00,90471.00,90734.00
1042,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,90638.00,0,90682.00,96713.00,99973.00
1042,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,90638.00,0,90694.00,89152.00,84142.00
1042,96,4,0,788.00,1,0,19,3,0,0,11,137.00,187.00,264.00,788.00,1,90638.00,0,90696.00,35595.00,78659.00
1042,120,5,0,621.00,1,0,19,3,0,0,35,139.00,196.00,266.00,621.00,1,90638.00,0,90635.00,89541.00,99971.00
1042,144,6,0,652.00,1,0,18,4,0,0,14,141.00,203.00,267.00,652.00,1,90638.00,0,90700.00,93357.00,93411.00
1042,168,7,0,1655.00,1,0,18,4,0,0,17,142.00,213.00,268.00,1655.00,1,90638.00,0,90694.00,107694.00,107708.00
1043,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,94219.00,0,74384.00,28654.00,55589.00
1043,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,94219.00,0,94141.00,94281.00,94281.00
1043,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,94219.00,0,94239.00,99222.00,83130.00
1043,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,94219.00,0,94241.00,88432.00,76152.00
1043,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,94219.00,0,94240.00,83467.00,89944.00
1043,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,94219.00,0,94241.00,62632.00,83787.00
1043,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,94219.00,0,94257.00,74004.00,75374.00
1043,168,7,0,1725.00,1,0,18,4,0,0,17,167.00,183.00,268.00,1725.00,1,94219.00,0,94255.00,82066.00,72553.00
1044,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,84866.00,0,76029.00,58209.00,67930.00
1044,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,84866.00,0,85242.00,85092.00,84864.00
1044,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,84866.00,0,84734.00,95563.00,102269.00
1044,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,84866.00,0,84812.00,93086.00,87604.00
1044,96,4,0,788.00,1,0,19,3,0,0,11,137.00,187.00,264.00,788.00,1,84866.00,0,84876.00,47181.00,94883.00
1044,120,5,0,621.00,1,0,19,3,0,0,35,139.00,196.00,266.00,621.00,1,84866.00,0,84830.00,88316.00,67326.00
1044,144,6,0,652.00,1,0,18,4,0,0,14,141.00,203.00,267.00,652.00,1,84866.00,0,84984.00,118949.00,118256.00
1044,168,7,0,1654.00,1,0,18,4,0,0,17,150.00,213.00,268.00,1654.00,1,84866.00,0,84731.00,106786.00,106864.00
1045,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,63647.00,0,63897.00,65829.00,64640.00
1045,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,63647.00,0,59606.00,63606.00,63586.00
1045,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,63647.00,0,59594.00,45594.00,57056.00
1045,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,63647.00,0,59589.00,52757.00,47440.00
1045,96,4,0,787.00,1,0,19,3,0,0,11,137.00,177.00,264.00,787.00,1,63647.00,0,59587.00,30773.00,56965.00
1045,120,5,0,620.00,1,0,19,3,0,0,35,139.00,179.00,266.00,620.00,1,63647.00,0,59656.00,47932.00,42554.00
1045,144,6,0,635.00,1,0,18,4,0,0,14,141.00,181.00,267.00,635.00,1,63647.00,0,59522.00,89602.00,45241.00
1045,168,7,0,1649.00,1,0,18,4,0,0,17,150.00,183.00,268.00,1649.00,1,63647.00,0,59573.00,81621.00,81663.00
1046,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,105671.00,0,125994.00,9391.00,31764.00
1046,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,105671.00,0,105562.00,105590.00,105584.00
1046,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,105671.00,0,105029.00,67834.00,49941.00
1046,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,105671.00,0,105381.00,80713.00,65711.00
1046,96,4,0,788.00,1,0,19,3,0,0,11,137.00,177.00,264.00,788.00,1,105671.00,0,105513.00,44065.00,89899.00
1046,120,5,0,621.00,1,0,19,3,0,0,35,139.00,179.00,266.00,621.00,1,105671.00,0,105445.00,90148.00,50451.00
1046,144,6,0,652.00,1,0,18,4,0,0,14,141.00,181.00,267.00,652.00,1,105671.00,0,105549.00,77202.00,76633.00
1046,168,7,0,1654.00,1,0,18,4,0,0,17,150.00,191.00,268.00,1654.00,1,105671.00,0,105564.00,64686.00,64790.00
1047,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,67998.00,0,67504.00,17446.00,38865.00
1047,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,67998.00,0,67884.00,67997.00,67998.00
1047,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,67998.00,0,67944.00,76991.00,61282.00
1047,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,67998.00,0,67929.00,63521.00,52261.00
1047,96,4,0,788.00,1,0,19,3,0,0,11,137.00,187.00,264.00,788.00,1,67998.00,0,68051.00,33266.00,87830.00
1047,120,5,0,621.00,1,0,19,3,0,0,35,139.00,196.00,266.00,621.00,1,67998.00,0,67958.00,87806.00,62712.00
1047,144,6,0,652.00,1,0,18,4,0,0,14,141.00,203.00,267.00,652.00,1,67998.00,0,67958.00,54227.00,53916.00
1047,168,7,0,1655.00,1,0,18,4,0,0,17,150.00,208.00,268.00,1655.00,1,67998.00,0,67958.00,52526.00,52460.00
1048,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,55990.00,0,61049.00,41205.00,12490.00
1048,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,55990.00,0,56107.00,56014.00,55974.00
1048,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,55990.00,0,56122.00,77992.00,60846.00
1048,72,3,0,216.00,1,0,18,3,0,0,12,135.00,175.00,262.00,216.00,1,55990.00,0,55941.00,70834.00,53591.00
1048,96,4,0,788.00,1,0,18,3,0,0,11,137.00,187.00,264.00,788.00,1,55990.00,0,55954.00,23832.00,69375.00
1048,120,5,0,621.00,1,0,18,3,0,0,35,139.00,196.00,266.00,621.00,1,55990.00,0,56186.00,78498.00,84482.00
1048,144,6,0,652.00,1,0,17,4,0,0,15,141.00,203.00,267.00,652.00,1,55990.00,0,55934.00,63330.00,60900.00
1048,168,7,0,1633.00,1,0,17,4,0,0,19,142.00,208.00,268.00,1725.00,1,55990.00,0,56073.00,60142.00,60118.00
1049,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,58891.00,0,99939.00,36946.00,85210.00
1049,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,58891.00,0,58795.00,59036.00,59378.00
1049,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,58891.00,0,59104.00,113038.00,83764.00
1049,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,58891.00,0,58851.00,96339.00,96557.00
1049,96,4,0,787.00,1,0,19,3,0,0,11,137.00,177.00,264.00,787.00,1,58891.00,0,58836.00,46821.00,98945.00
1049,120,5,0,620.00,1,0,19,3,0,0,35,139.00,179.00,266.00,620.00,1,58891.00,0,58849.00,107803.00,112773.00
1049,144,6,0,635.00,1,0,18,4,0,0,14,141.00,181.00,267.00,635.00,1,58891.00,0,59065.00,81884.00,84966.00
1049,168,7,0,1652.00,1,0,18,4,0,0,17,150.00,191.00,268.00,1560.00,1,58891.00,0,58976.00,115500.00,116465.00
1050,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,44074.00,1,56255.00,92344.00,59127.00
1050,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,44074.00,1,56299.00,44129.00,44089.00
1050,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,44074.00,1,55915.00,74874.00,51717.00
1050,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,44074.00,1,56256.00,46792.00,46389.00
1050,96,4,0,787.00,1,0,19,3,0,0,11,137.00,177.00,264.00,787.00,1,44074.00,1,56365.00,26834.00,56774.00
1050,120,5,0,620.00,1,0,19,3,0,0,35,139.00,179.00,266.00,620.00,1,44074.00,1,56035.00,61679.00,45253.00
1050,144,6,0,635.00,1,0,18,4,0,0,14,141.00,181.00,267.00,635.00,1,44074.00,1,55760.00,46044.00,49730.00
1050,168,7,0,1649.00,1,0,18,4,0,0,17,150.00,183.00,268.00,1649.00,1,44074.00,1,56101.00,37752.00,37565.00
