seed,opp_type,t0_cash,t0_p_milk,t0_p_straw,t0_shed_wheat,t0_shed_milk,t0_cows,t0_sheep,t0_hands,t0_quads,t0_unwatered,t0_opp_cash,t0_opp_straws,t1_cash,t1_p_milk,t1_p_straw,t1_shed_wheat,t1_shed_milk,t1_cows,t1_sheep,t1_hands,t1_quads,t1_unwatered,t1_opp_cash,t1_opp_straws,t2_cash,t2_p_milk,t2_p_straw,t2_shed_wheat,t2_shed_milk,t2_cows,t2_sheep,t2_hands,t2_quads,t2_unwatered,t2_opp_cash,t2_opp_straws,t3_cash,t3_p_milk,t3_p_straw,t3_shed_wheat,t3_shed_milk,t3_cows,t3_sheep,t3_hands,t3_quads,t3_unwatered,t3_opp_cash,t3_opp_straws,t4_cash,t4_p_milk,t4_p_straw,t4_shed_wheat,t4_shed_milk,t4_cows,t4_sheep,t4_hands,t4_quads,t4_unwatered,t4_opp_cash,t4_opp_straws,score_a0,score_a1,score_a2,score_a3,score_a4,score_a5,best_a,gain_vs_a0
120015,3,802.0,220.0,178.0,1,0,5,2,8,2,1,811.0,6,833.0,221.0,179.0,5,0,5,2,0,2,6,811.0,6,1062.0,223.0,181.0,4,0,5,2,3,2,6,1040.0,6,658.0,223.0,181.0,10,0,5,2,6,2,6,636.0,6,558.0,223.0,181.0,7,0,5,2,9,2,6,536.0,6,122034.0,49311.0,105120.0,122034.0,121494.0,122034.0,0,0.0
120016,0,824.0,185.0,144.0,1,0,5,2,8,2,1,824.0,6,857.0,185.0,144.0,5,0,5,2,0,2,6,857.0,6,1084.0,186.0,145.0,4,0,5,2,3,2,6,1084.0,6,668.0,186.0,145.0,10,0,5,2,6,2,6,668.0,6,566.0,186.0,145.0,7,0,5,2,9,2,6,566.0,6,48328.0,59469.0,49015.0,48328.0,48328.0,48328.0,1,11141.0
120016,1,824.0,185.0,144.0,1,0,5,2,8,2,1,824.0,6,857.0,185.0,144.0,5,0,5,2,0,2,6,857.0,6,1084.0,186.0,145.0,4,0,5,2,3,2,6,1084.0,6,668.0,186.0,145.0,10,0,5,2,6,2,6,668.0,6,566.0,186.0,145.0,7,0,5,2,9,2,6,566.0,6,48451.0,60105.0,49101.0,48451.0,48451.0,48451.0,1,11654.0
120016,2,812.0,185.0,144.0,1,0,5,2,8,2,1,824.0,6,845.0,185.0,144.0,5,0,5,2,0,2,6,824.0,6,1072.0,186.0,145.0,4,0,5,2,3,2,6,1051.0,6,656.0,186.0,145.0,10,0,5,2,6,2,6,635.0,6,554.0,186.0,145.0,7,0,5,2,9,2,6,533.0,6,48531.0,62496.0,37340.0,48531.0,48531.0,48531.0,1,13965.0
120016,3,812.0,185.0,144.0,1,0,5,2,8,2,1,824.0,6,845.0,185.0,144.0,5,0,5,2,0,2,6,824.0,6,1072.0,186.0,145.0,4,0,5,2,3,2,6,1051.0,6,656.0,186.0,145.0,10,0,5,2,6,2,6,635.0,6,554.0,186.0,145.0,7,0,5,2,9,2,6,533.0,6,48531.0,61874.0,37340.0,48531.0,48531.0,48531.0,1,13343.0
120017,0,895.0,185.0,171.0,1,0,5,2,8,2,1,895.0,6,928.0,185.0,172.0,5,0,5,2,0,2,6,928.0,6,1155.0,186.0,173.0,4,0,5,2,3,2,6,1155.0,6,739.0,186.0,173.0,10,0,5,2,6,2,6,739.0,6,637.0,186.0,173.0,7,0,5,2,9,2,6,637.0,6,100652.0,95458.0,99406.0,100652.0,100909.0,100652.0,4,257.0
120017,1,895.0,185.0,171.0,1,0,5,2,8,2,1,895.0,6,928.0,185.0,172.0,5,0,5,2,0,2,6,928.0,6,1155.0,186.0,173.0,4,0,5,2,3,2,6,1155.0,6,739.0,186.0,173.0,10,0,5,2,6,2,6,739.0,6,637.0,186.0,173.0,7,0,5,2,9,2,6,637.0,6,101668.0,96517.0,99874.0,101668.0,101927.0,101668.0,4,259.0
120017,2,883.0,185.0,171.0,1,0,5,2,8,2,1,895.0,6,916.0,185.0,172.0,5,0,5,2,0,2,6,895.0,6,1143.0,186.0,173.0,4,0,5,2,3,2,6,1122.0,6,727.0,186.0,173.0,10,0,5,2,6,2,6,706.0,6,625.0,186.0,173.0,7,0,5,2,9,2,6,604.0,6,102524.0,96885.0,100319.0,102524.0,102776.0,102524.0,4,252.0
120017,3,883.0,185.0,171.0,1,0,5,2,8,2,1,895.0,6,916.0,185.0,172.0,5,0,5,2,0,2,6,895.0,6,1143.0,186.0,173.0,4,0,5,2,3,2,6,1122.0,6,727.0,186.0,173.0,10,0,5,2,6,2,6,706.0,6,625.0,186.0,173.0,7,0,5,2,9,2,6,604.0,6,102524.0,96885.0,100319.0,102524.0,102776.0,102524.0,4,252.0
120018,0,826.0,198.0,157.0,1,0,5,2,8,2,1,826.0,6,860.0,199.0,158.0,5,0,5,2,0,2,6,860.0,6,1086.0,201.0,159.0,4,0,5,2,3,2,6,1086.0,6,666.0,201.0,159.0,10,0,5,2,6,2,6,666.0,6,564.0,201.0,159.0,7,0,5,2,9,2,6,564.0,6,54246.0,96478.0,60990.0,54246.0,100731.0,54246.0,4,46485.0
120018,1,826.0,198.0,157.0,1,0,5,2,8,2,1,826.0,6,860.0,199.0,158.0,5,0,5,2,0,2,6,860.0,6,1086.0,201.0,159.0,4,0,5,2,3,2,6,1086.0,6,666.0,201.0,159.0,10,0,5,2,6,2,6,666.0,6,564.0,201.0,159.0,7,0,5,2,9,2,6,564.0,6,56025.0,97941.0,62590.0,56025.0,102395.0,56025.0,4,46370.0
120018,2,818.0,198.0,157.0,1,0,5,2,8,2,1,823.0,6,851.0,199.0,158.0,5,0,5,2,0,2,6,822.0,6,1077.0,201.0,159.0,4,0,5,2,3,2,6,1048.0,6,657.0,201.0,159.0,10,0,5,2,6,2,6,628.0,6,554.0,201.0,159.0,7,0,5,2,9,2,6,525.0,6,55903.0,98660.0,62997.0,55903.0,80492.0,55903.0,1,42757.0
120018,3,818.0,198.0,157.0,1,0,5,2,8,2,1,823.0,6,851.0,199.0,158.0,5,0,5,2,0,2,6,822.0,6,1077.0,201.0,159.0,4,0,5,2,3,2,6,1048.0,6,657.0,201.0,159.0,10,0,5,2,6,2,6,628.0,6,554.0,201.0,159.0,7,0,5,2,9,2,6,525.0,6,55903.0,98466.0,62997.0,55903.0,80492.0,55903.0,1,42563.0
120019,0,824.0,198.0,157.0,1,0,5,2,8,2,1,824.0,6,857.0,199.0,158.0,5,0,5,2,0,2,6,857.0,6,1084.0,201.0,159.0,4,0,5,2,3,2,6,1084.0,6,668.0,201.0,159.0,10,0,5,2,6,2,6,668.0,6,566.0,201.0,159.0,7,0,5,2,9,2,6,566.0,6,73675.0,62697.0,87491.0,73675.0,96663.0,73675.0,4,22988.0
120019,1,824.0,198.0,157.0,1,0,5,2,8,2,1,824.0,6,857.0,199.0,158.0,5,0,5,2,0,2,6,857.0,6,1084.0,201.0,159.0,4,0,5,2,3,2,6,1084.0,6,668.0,201.0,159.0,10,0,5,2,6,2,6,668.0,6,566.0,201.0,159.0,7,0,5,2,9,2,6,566.0,6,75797.0,62914.0,89274.0,75797.0,98692.0,75797.0,4,22895.0
120019,2,812.0,198.0,157.0,1,0,5,2,8,2,1,824.0,6,845.0,199.0,158.0,5,0,5,2,0,2,6,824.0,6,1072.0,201.0,159.0,4,0,5,2,3,2,6,1051.0,6,656.0,201.0,159.0,10,0,5,2,6,2,6,635.0,6,554.0,201.0,159.0,7,0,5,2,9,2,6,533.0,6,76241.0,62722.0,89701.0,76241.0,99163.0,76241.0,4,22922.0
120019,3,812.0,198.0,157.0,1,0,5,2,8,2,1,824.0,6,845.0,199.0,158.0,5,0,5,2,0,2,6,824.0,6,1072.0,201.0,159.0,4,0,5,2,3,2,6,1051.0,6,656.0,201.0,159.0,10,0,5,2,6,2,6,635.0,6,554.0,201.0,159.0,7,0,5,2,9,2,6,533.0,6,76241.0,62722.0,89701.0,76241.0,99163.0,76241.0,4,22922.0
120020,0,826.0,220.0,171.0,1,0,5,2,8,2,1,826.0,6,860.0,221.0,172.0,5,0,5,2,0,2,6,860.0,6,1086.0,223.0,173.0,4,0,5,2,3,2,6,1086.0,6,666.0,223.0,173.0,10,0,5,2,6,2,6,666.0,6,564.0,223.0,173.0,7,0,5,2,9,2,6,564.0,6,100705.0,92288.0,93990.0,100705.0,100161.0,100705.0,0,0.0
120020,1,826.0,220.0,171.0,1,0,5,2,8,2,1,826.0,6,860.0,221.0,172.0,5,0,5,2,0,2,6,860.0,6,1086.0,223.0,173.0,4,0,5,2,3,2,6,1086.0,6,666.0,223.0,173.0,10,0,5,2,6,2,6,666.0,6,564.0,223.0,173.0,7,0,5,2,9,2,6,564.0,6,102050.0,93219.0,94644.0,102050.0,101506.0,102050.0,0,0.0
120020,2,818.0,220.0,171.0,1,0,5,2,8,2,1,823.0,6,851.0,221.0,172.0,5,0,5,2,0,2,6,822.0,6,1077.0,223.0,173.0,4,0,5,2,3,2,6,1048.0,6,657.0,223.0,173.0,10,0,5,2,6,2,6,628.0,6,554.0,223.0,173.0,7,0,5,2,9,2,6,525.0,6,104019.0,94033.0,85214.0,104019.0,103483.0,104019.0,0,0.0
120020,3,818.0,220.0,171.0,1,0,5,2,8,2,1,823.0,6,851.0,221.0,172.0,5,0,5,2,0,2,6,822.0,6,1077.0,223.0,173.0,4,0,5,2,3,2,6,1048.0,6,657.0,223.0,173.0,10,0,5,2,6,2,6,628.0,6,554.0,223.0,173.0,7,0,5,2,9,2,6,525.0,6,102682.0,93262.0,94920.0,102682.0,102137.0,102682.0,0,0.0
120021,0,824.0,213.0,144.0,1,0,5,2,8,2,1,824.0,6,857.0,214.0,144.0,5,0,5,2,0,2,6,857.0,6,1084.0,215.0,145.0,4,0,5,2,3,2,6,1084.0,6,668.0,215.0,145.0,10,0,5,2,6,2,6,668.0,6,566.0,215.0,145.0,7,0,5,2,9,2,6,566.0,6,70308.0,100363.0,60541.0,70272.0,69775.0,70308.0,1,30055.0
120021,1,824.0,213.0,144.0,1,0,5,2,8,2,1,824.0,6,857.0,214.0,144.0,5,0,5,2,0,2,6,857.0,6,1084.0,215.0,145.0,4,0,5,2,3,2,6,1084.0,6,668.0,215.0,145.0,10,0,5,2,6,2,6,668.0,6,566.0,215.0,145.0,7,0,5,2,9,2,6,566.0,6,71043.0,101773.0,61762.0,71081.0,70582.0,71043.0,1,30730.0
120021,2,812.0,213.0,144.0,1,0,5,2,8,2,1,824.0,6,845.0,214.0,144.0,5,0,5,2,0,2,6,824.0,6,1072.0,215.0,145.0,4,0,5,2,3,2,6,1051.0,6,656.0,215.0,145.0,10,0,5,2,6,2,6,635.0,6,554.0,215.0,145.0,7,0,5,2,9,2,6,533.0,6,71692.0,103598.0,85286.0,71692.0,71194.0,71692.0,1,31906.0
120021,3,812.0,213.0,144.0,1,0,5,2,8,2,1,824.0,6,845.0,214.0,144.0,5,0,5,2,0,2,6,824.0,6,1072.0,215.0,145.0,4,0,5,2,3,2,6,1051.0,6,656.0,215.0,145.0,10,0,5,2,6,2,6,635.0,6,554.0,215.0,145.0,7,0,5,2,9,2,6,533.0,6,70798.0,102196.0,61665.0,70820.0,70299.0,70798.0,1,31398.0
120022,0,826.0,185.0,144.0,1,0,5,2,8,2,1,826.0,6,860.0,185.0,144.0,5,0,5,2,0,2,6,860.0,6,1086.0,186.0,145.0,4,0,5,2,3,2,6,1086.0,6,666.0,186.0,145.0,10,0,5,2,6,2,6,666.0,6,564.0,186.0,145.0,7,0,5,2,9,2,6,564.0,6,54744.0,35887.0,57083.0,54744.0,54744.0,54744.0,2,2339.0
120022,1,826.0,185.0,144.0,1,0,5,2,8,2,1,826.0,6,860.0,185.0,144.0,5,0,5,2,0,2,6,860.0,6,1086.0,186.0,145.0,4,0,5,2,3,2,6,1086.0,6,666.0,186.0,145.0,10,0,5,2,6,2,6,666.0,6,564.0,186.0,145.0,7,0,5,2,9,2,6,564.0,6,54986.0,36698.0,57202.0,54986.0,54986.0,54986.0,2,2216.0
120022,2,818.0,185.0,144.0,1,0,5,2,8,2,1,823.0,6,851.0,185.0,144.0,5,0,5,2,0,2,6,822.0,6,1077.0,186.0,145.0,4,0,5,2,3,2,6,1048.0,6,657.0,186.0,145.0,10,0,5,2,6,2,6,628.0,6,554.0,186.0,145.0,7,0,5,2,9,2,6,525.0,6,55219.0,36791.0,44743.0,55219.0,55219.0,55219.0,0,0.0
120022,3,818.0,185.0,144.0,1,0,5,2,8,2,1,823.0,6,851.0,185.0,144.0,5,0,5,2,0,2,6,822.0,6,1077.0,186.0,145.0,4,0,5,2,3,2,6,1048.0,6,657.0,186.0,145.0,10,0,5,2,6,2,6,628.0,6,554.0,186.0,145.0,7,0,5,2,9,2,6,525.0,6,55219.0,36791.0,44743.0,55219.0,55219.0,55219.0,0,0.0
120023,0,824.0,198.0,157.0,1,0,5,2,8,2,1,824.0,6,857.0,199.0,158.0,5,0,5,2,0,2,6,857.0,6,1084.0,201.0,159.0,4,0,5,2,3,2,6,1084.0,6,668.0,201.0,159.0,10,0,5,2,6,2,6,668.0,6,566.0,201.0,159.0,7,0,5,2,9,2,6,566.0,6,74889.0,30963.0,102336.0,74889.0,85297.0,74889.0,2,27447.0
120023,1,824.0,198.0,157.0,1,0,5,2,8,2,1,824.0,6,857.0,199.0,158.0,5,0,5,2,0,2,6,857.0,6,1084.0,201.0,159.0,4,0,5,2,3,2,6,1084.0,6,668.0,201.0,159.0,10,0,5,2,6,2,6,668.0,6,566.0,201.0,159.0,7,0,5,2,9,2,6,566.0,6,75232.0,31244.0,103875.0,75232.0,86281.0,75232.0,2,28643.0
120023,2,812.0,198.0,157.0,1,0,5,2,8,2,1,824.0,6,845.0,199.0,158.0,5,0,5,2,0,2,6,824.0,6,1072.0,201.0,159.0,4,0,5,2,3,2,6,1051.0,6,656.0,201.0,159.0,10,0,5,2,6,2,6,635.0,6,554.0,201.0,159.0,7,0,5,2,9,2,6,533.0,6,75232.0,31245.0,104219.0,75232.0,86717.0,75232.0,2,28987.0
120023,3,812.0,198.0,157.0,1,0,5,2,8,2,1,824.0,6,845.0,199.0,158.0,5,0,5,2,0,2,6,824.0,6,1072.0,201.0,159.0,4,0,5,2,3,2,6,1051.0,6,656.0,201.0,159.0,10,0,5,2,6,2,6,635.0,6,554.0,201.0,159.0,7,0,5,2,9,2,6,533.0,6,75232.0,31245.0,104219.0,75232.0,86717.0,75232.0,2,28987.0
120024,0,647.0,198.0,157.0,3,0,4,2,8,2,1,826.0,6,747.0,199.0,158.0,6,0,4,2,0,2,6,860.0,6,975.0,201.0,159.0,5,0,4,2,3,2,6,1088.0,6,555.0,201.0,159.0,11,0,4,2,6,2,6,668.0,6,453.0,201.0,159.0,8,0,4,2,9,2,6,566.0,6,98346.0,127183.0,89006.0,98346.0,98346.0,98346.0,1,28837.0
120024,1,647.0,198.0,157.0,3,0,4,2,8,2,1,826.0,6,747.0,199.0,158.0,6,0,4,2,0,2,6,860.0,6,975.0,201.0,159.0,5,0,4,2,3,2,6,1088.0,6,555.0,201.0,159.0,11,0,4,2,6,2,6,668.0,6,453.0,201.0,159.0,8,0,4,2,9,2,6,566.0,6,98961.0,128162.0,90060.0,98961.0,98961.0,98961.0,1,29201.0
120024,2,639.0,198.0,157.0,3,0,4,2,8,2,1,823.0,6,739.0,199.0,158.0,6,0,4,2,0,2,6,822.0,6,967.0,201.0,159.0,5,0,4,2,3,2,6,1050.0,6,547.0,201.0,159.0,11,0,4,2,6,2,6,630.0,6,445.0,201.0,159.0,8,0,4,2,9,2,6,528.0,6,99300.0,126166.0,75610.0,99300.0,99300.0,99300.0,1,26866.0
120024,3,639.0,198.0,157.0,3,0,4,2,8,2,1,823.0,6,739.0,199.0,158.0,6,0,4,2,0,2,6,822.0,6,967.0,201.0,159.0,5,0,4,2,3,2,6,1050.0,6,547.0,201.0,159.0,11,0,4,2,6,2,6,630.0,6,445.0,201.0,159.0,8,0,4,2,9,2,6,528.0,6,99300.0,128847.0,75634.0,99300.0,99300.0,99300.0,1,29547.0
120025,0,811.0,220.0,178.0,1,0,5,2,8,2,1,811.0,6,842.0,221.0,179.0,5,0,5,2,0,2,6,842.0,6,1071.0,223.0,181.0,4,0,5,2,3,2,6,1071.0,6,668.0,223.0,181.0,10,0,5,2,6,2,6,668.0,6,568.0,223.0,181.0,7,0,5,2,9,2,6,568.0,6,129925.0,116068.0,122112.0,129925.0,129428.0,129925.0,0,0.0
120025,1,811.0,220.0,178.0,1,0,5,2,8,2,1,811.0,6,842.0,221.0,179.0,5,0,5,2,0,2,6,842.0,6,1071.0,223.0,181.0,4,0,5,2,3,2,6,1071.0,6,668.0,223.0,181.0,10,0,5,2,6,2,6,668.0,6,568.0,223.0,181.0,7,0,5,2,9,2,6,568.0,6,130754.0,116813.0,122595.0,130754.0,130257.0,130754.0,0,0.0
120025,2,802.0,220.0,178.0,1,0,5,2,8,2,1,811.0,6,833.0,221.0,179.0,5,0,5,2,0,2,6,811.0,6,1062.0,223.0,181.0,4,0,5,2,3,2,6,1040.0,6,658.0,223.0,181.0,10,0,5,2,6,2,6,636.0,6,558.0,223.0,181.0,7,0,5,2,9,2,6,536.0,6,127512.0,99270.0,130119.0,127512.0,127014.0,127512.0,2,2607.0
120025,3,802.0,220.0,178.0,1,0,5,2,8,2,1,811.0,6,833.0,221.0,179.0,5,0,5,2,0,2,6,811.0,6,1062.0,223.0,181.0,4,0,5,2,3,2,6,1040.0,6,658.0,223.0,181.0,10,0,5,2,6,2,6,636.0,6,558.0,223.0,181.0,7,0,5,2,9,2,6,536.0,6,131078.0,117238.0,122700.0,131078.0,130581.0,131078.0,0,0.0
120026,0,826.0,220.0,157.0,1,0,5,2,8,2,1,826.0,6,860.0,221.0,158.0,5,0,5,2,0,2,6,860.0,6,1086.0,223.0,159.0,4,0,5,2,3,2,6,1086.0,6,666.0,223.0,159.0,10,0,5,2,6,2,6,666.0,6,564.0,223.0,159.0,7,0,5,2,9,2,6,564.0,6,80573.0,77808.0,96004.0,80573.0,80074.0,80573.0,2,15431.0
120026,1,826.0,220.0,157.0,1,0,5,2,8,2,1,826.0,6,860.0,221.0,158.0,5,0,5,2,0,2,6,860.0,6,1086.0,223.0,159.0,4,0,5,2,3,2,6,1086.0,6,666.0,223.0,159.0,10,0,5,2,6,2,6,666.0,6,564.0,223.0,159.0,7,0,5,2,9,2,6,564.0,6,81170.0,78989.0,96453.0,81170.0,80671.0,81170.0,2,15283.0
120026,2,818.0,220.0,157.0,1,0,5,2,8,2,1,823.0,6,851.0,221.0,158.0,5,0,5,2,0,2,6,822.0,6,1077.0,223.0,159.0,4,0,5,2,3,2,6,1048.0,6,657.0,223.0,159.0,10,0,5,2,6,2,6,628.0,6,554.0,223.0,159.0,7,0,5,2,9,2,6,525.0,6,102519.0,101430.0,84298.0,102519.0,102021.0,102519.0,0,0.0
120026,3,818.0,220.0,157.0,1,0,5,2,8,2,1,823.0,6,851.0,221.0,158.0,5,0,5,2,0,2,6,822.0,6,1077.0,223.0,159.0,4,0,5,2,3,2,6,1048.0,6,657.0,223.0,159.0,10,0,5,2,6,2,6,628.0,6,554.0,223.0,159.0,7,0,5,2,9,2,6,525.0,6,81290.0,79497.0,96829.0,81290.0,80791.0,81290.0,2,15539.0
120027,0,826.0,185.0,178.0,1,0,5,2,8,2,1,826.0,6,860.0,185.0,179.0,5,0,5,2,0,2,6,860.0,6,1086.0,186.0,181.0,4,0,5,2,3,2,6,1086.0,6,666.0,186.0,181.0,10,0,5,2,6,2,6,666.0,6,564.0,186.0,181.0,7,0,5,2,9,2,6,564.0,6,85752.0,79218.0,86802.0,85752.0,85752.0,85752.0,2,1050.0
120027,1,826.0,185.0,178.0,1,0,5,2,8,2,1,826.0,6,860.0,185.0,179.0,5,0,5,2,0,2,6,860.0,6,1086.0,186.0,181.0,4,0,5,2,3,2,6,1086.0,6,666.0,186.0,181.0,10,0,5,2,6,2,6,666.0,6,564.0,186.0,181.0,7,0,5,2,9,2,6,564.0,6,86239.0,79753.0,87700.0,86239.0,86239.0,86239.0,2,1461.0
120027,2,818.0,185.0,178.0,1,0,5,2,8,2,1,823.0,6,851.0,185.0,179.0,5,0,5,2,0,2,6,822.0,6,1077.0,186.0,181.0,4,0,5,2,3,2,6,1048.0,6,657.0,186.0,181.0,10,0,5,2,6,2,6,628.0,6,554.0,186.0,181.0,7,0,5,2,9,2,6,525.0,6,87321.0,80986.0,88623.0,87321.0,87321.0,87321.0,2,1302.0
120027,3,818.0,185.0,178.0,1,0,5,2,8,2,1,823.0,6,851.0,185.0,179.0,5,0,5,2,0,2,6,822.0,6,1077.0,186.0,181.0,4,0,5,2,3,2,6,1048.0,6,657.0,186.0,181.0,10,0,5,2,6,2,6,628.0,6,554.0,186.0,181.0,7,0,5,2,9,2,6,525.0,6,87321.0,80986.0,88623.0,87321.0,87321.0,87321.0,2,1302.0
120028,0,814.0,213.0,178.0,1,0,5,2,8,2,1,814.0,6,846.0,214.0,179.0,5,0,5,2,0,2,6,846.0,6,1074.0,215.0,181.0,4,0,5,2,3,2,6,1074.0,6,665.0,215.0,181.0,10,0,5,2,6,2,6,665.0,6,564.0,215.0,181.0,7,0,5,2,9,2,6,564.0,6,128802.0,110145.0,120491.0,128802.0,128305.0,128802.0,0,0.0
120028,1,814.0,213.0,178.0,1,0,5,2,8,2,1,814.0,6,846.0,214.0,179.0,5,0,5,2,0,2,6,846.0,6,1074.0,215.0,181.0,4,0,5,2,3,2,6,1074.0,6,665.0,215.0,181.0,10,0,5,2,6,2,6,665.0,6,564.0,215.0,181.0,7,0,5,2,9,2,6,564.0,6,129546.0,112499.0,121041.0,129546.0,129049.0,129546.0,0,0.0
120028,2,803.0,213.0,178.0,1,0,5,2,8,2,1,815.0,6,835.0,214.0,179.0,5,0,5,2,0,2,6,815.0,6,1063.0,215.0,181.0,4,0,5,2,3,2,6,1043.0,6,654.0,215.0,181.0,10,0,5,2,6,2,6,634.0,6,553.0,215.0,181.0,7,0,5,2,9,2,6,533.0,6,103620.0,121362.0,112663.0,103620.0,103122.0,103620.0,1,17742.0
120028,3,803.0,213.0,178.0,1,0,5,2,8,2,1,815.0,6,835.0,214.0,179.0,5,0,5,2,0,2,6,815.0,6,1063.0,215.0,181.0,4,0,5,2,3,2,6,1043.0,6,654.0,215.0,181.0,10,0,5,2,6,2,6,634.0,6,553.0,215.0,181.0,7,0,5,2,9,2,6,533.0,6,129678.0,112886.0,116737.0,129678.0,129181.0,129678.0,0,0.0
120029,0,882.0,185.0,144.0,1,0,5,2,8,2,1,882.0,6,913.0,185.0,144.0,5,0,5,2,0,2,6,913.0,6,1142.0,186.0,145.0,4,0,5,2,3,2,6,1142.0,6,739.0,186.0,145.0,10,0,5,2,6,2,6,739.0,6,639.0,186.0,145.0,7,0,5,2,9,2,6,639.0,6,76646.0,81579.0,60570.0,76646.0,76646.0,76646.0,1,4933.0
120029,1,882.0,185.0,144.0,1,0,5,2,8,2,1,882.0,6,913.0,185.0,144.0,5,0,5,2,0,2,6,913.0,6,1142.0,186.0,145.0,4,0,5,2,3,2,6,1142.0,6,739.0,186.0,145.0,10,0,5,2,6,2,6,739.0,6,639.0,186.0,145.0,7,0,5,2,9,2,6,639.0,6,76854.0,82285.0,60727.0,76854.0,76854.0,76854.0,1,5431.0
120029,2,873.0,185.0,144.0,1,0,5,2,8,2,1,882.0,6,904.0,185.0,144.0,5,0,5,2,0,2,6,882.0,6,1133.0,186.0,145.0,4,0,5,2,3,2,6,1111.0,6,729.0,186.0,145.0,10,0,5,2,6,2,6,707.0,6,629.0,186.0,145.0,7,0,5,2,9,2,6,607.0,6,77613.0,83034.0,61227.0,77613.0,66294.0,77613.0,1,5421.0
120029,3,873.0,185.0,144.0,1,0,5,2,8,2,1,882.0,6,904.0,185.0,144.0,5,0,5,2,0,2,6,882.0,6,1133.0,186.0,145.0,4,0,5,2,3,2,6,1111.0,6,729.0,186.0,145.0,10,0,5,2,6,2,6,707.0,6,629.0,186.0,145.0,7,0,5,2,9,2,6,607.0,6,77613.0,82226.0,61227.0,77613.0,66294.0,77613.0,1,4613.0
120030,0,826.0,220.0,157.0,1,0,5,2,8,2,1,826.0,6,860.0,221.0,158.0,5,0,5,2,0,2,6,860.0,6,1086.0,223.0,159.0,4,0,5,2,3,2,6,1086.0,6,666.0,223.0,159.0,10,0,5,2,6,2,6,666.0,6,564.0,223.0,159.0,7,0,5,2,9,2,6,564.0,6,104920.0,100015.0,75535.0,104920.0,104421.0,104920.0,0,0.0
120030,1,826.0,220.0,157.0,1,0,5,2,8,2,1,826.0,6,860.0,221.0,158.0,5,0,5,2,0,2,6,860.0,6,1086.0,223.0,159.0,4,0,5,2,3,2,6,1086.0,6,666.0,223.0,159.0,10,0,5,2,6,2,6,666.0,6,564.0,223.0,159.0,7,0,5,2,9,2,6,564.0,6,105755.0,101979.0,75905.0,105755.0,105256.0,105755.0,0,0.0
120030,2,818.0,220.0,157.0,1,0,5,2,8,2,1,823.0,6,851.0,221.0,158.0,5,0,5,2,0,2,6,822.0,6,1077.0,223.0,159.0,4,0,5,2,3,2,6,1048.0,6,657.0,223.0,159.0,10,0,5,2,6,2,6,628.0,6,554.0,223.0,159.0,7,0,5,2,9,2,6,525.0,6,90961.0,102434.0,94273.0,90961.0,90460.0,90961.0,1,11473.0
120030,3,818.0,220.0,157.0,1,0,5,2,8,2,1,823.0,6,851.0,221.0,158.0,5,0,5,2,0,2,6,822.0,6,1077.0,223.0,159.0,4,0,5,2,3,2,6,1048.0,6,657.0,223.0,159.0,10,0,5,2,6,2,6,628.0,6,554.0,223.0,159.0,7,0,5,2,9,2,6,525.0,6,106236.0,102371.0,75838.0,106236.0,105737.0,106236.0,0,0.0
120031,0,826.0,213.0,178.0,1,0,5,2,8,2,1,826.0,6,860.0,214.0,179.0,5,0,5,2,0,2,6,860.0,6,1086.0,215.0,181.0,4,0,5,2,3,2,6,1086.0,6,666.0,215.0,181.0,10,0,5,2,6,2,6,666.0,6,564.0,215.0,181.0,7,0,5,2,9,2,6,564.0,6,117094.0,46016.0,114360.0,117094.0,116548.0,117094.0,0,0.0
120031,1,826.0,213.0,178.0,1,0,5,2,8,2,1,826.0,6,860.0,214.0,179.0,5,0,5,2,0,2,6,860.0,6,1086.0,215.0,181.0,4,0,5,2,3,2,6,1086.0,6,666.0,215.0,181.0,10,0,5,2,6,2,6,666.0,6,564.0,215.0,181.0,7,0,5,2,9,2,6,564.0,6,117815.0,46224.0,115010.0,117815.0,117273.0,117815.0,0,0.0
120031,2,818.0,213.0,178.0,1,0,5,2,8,2,1,823.0,6,851.0,214.0,179.0,5,0,5,2,0,2,6,822.0,6,1077.0,215.0,181.0,4,0,5,2,3,2,6,1048.0,6,657.0,215.0,181.0,10,0,5,2,6,2,6,628.0,6,554.0,215.0,181.0,7,0,5,2,9,2,6,525.0,6,131309.0,46593.0,122329.0,131309.0,130763.0,131309.0,0,0.0
120031,3,818.0,213.0,178.0,1,0,5,2,8,2,1,823.0,6,851.0,214.0,179.0,5,0,5,2,0,2,6,822.0,6,1077.0,215.0,181.0,4,0,5,2,3,2,6,1048.0,6,657.0,215.0,181.0,10,0,5,2,6,2,6,628.0,6,554.0,215.0,181.0,7,0,5,2,9,2,6,525.0,6,117927.0,46593.0,115115.0,117927.0,117388.0,117927.0,0,0.0
120032,0,826.0,220.0,178.0,1,0,5,2,8,2,1,826.0,6,860.0,221.0,179.0,5,0,5,2,0,2,6,860.0,6,1086.0,223.0,181.0,4,0,5,2,3,2,6,1086.0,6,666.0,223.0,181.0,10,0,5,2,6,2,6,666.0,6,564.0,223.0,181.0,7,0,5,2,9,2,6,564.0,6,132623.0,89627.0,119167.0,132623.0,132125.0,132623.0,0,0.0
